"","cDC1","cDC2","pDC","Eos","Mon","Neu","B","T","MouseID","Group","Mouse","HSPC","Day","barcode","n.cDC1","n.cDC2","n.pDC","n.Eos","n.Mon","n.Neu","n.B","n.T","biomass","filter","p.cDC1","p.cDC2","p.pDC","p.Eos","p.Mon","p.Neu","p.B","p.T","bin","bin_bias","umap1","umap2","fate","umap1d","shannon","simpson","group","norm.biomass"
"4138",0,0,0,0,0,0,287.725624844149,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1888,0,0,0,0,0,0,78.5913640592332,0,78.5913640592332,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.1986921283088,-14.7350190644977,"B",-57.1201038704832,0,0,"False",78.5913640592332
"4139",0,0,0,0,0,0,2301.80499875319,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1900,0,0,0,0,0,0,628.730912473865,0,628.730912473865,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.87789024090435,-20.2674094382981,"B",-57.5569344823212,0,0,"False",628.730912473865
"4140",0,0,0,0,0,0,210.998791552376,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1903,0,0,0,0,0,0,57.633666976771,0,57.633666976771,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.7863027969812,-16.7214023259847,"B",-61.078144059925,0,0,"False",57.633666976771
"4141",0,0,0,0,0,0,882.358582855389,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1905,0,0,0,0,0,0,241.013516448315,0,241.013516448315,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.5869538967977,-18.0184950526482,"B",-57.9722744044373,0,0,"False",241.013516448315
"4142",0,0,0,0,0,0,3721.25141465099,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1906,0,0,0,0,0,0,1016.44830849942,0,1016.44830849942,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.9997153101521,-16.1882986494907,"B",-56.3970971508214,0,0,"False",1016.44830849942
"4143",0,0,0,0,0,0,1074.17566608482,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1910,0,0,0,0,0,0,293.40775915447,0,293.40775915447,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.2997237838373,-15.9070372718507,"B",-60.7772796097468,0,0,"False",293.40775915447
"4144",0,0,91.8143347216774,0,0,0,1035.81224943894,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1911,0,0,0.214615957097666,0,0,0,282.928910613241,0,283.143526570338,TRUE,0,0,0.000757975856616841,0,0,0,0.999242024143383,0,"0-0-1-1-0-0-0-0",2,3.53683042036268,-12.1391111701088,"pDC.B",-20.8905802087971,0.282230279562293,0.14958598932874,"False",141.571763285169
"4145",0,0,0,0,0,0,115.090249937659,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1914,0,0,0,0,0,0,31.4365456236931,0,31.4365456236931,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.8534497543451,-17.1410284172403,"B",-57.3479018546717,0,0,"False",31.4365456236931
"4146",0,0,0,0,20.7361327112494,0,0,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1934,0,0,0,0,0.246443236495594,0,0,0,0.246443236495594,TRUE,0,0,0,0,1,0,0,0,"0-0-0-0-0-0-1-0",1,22.1240405116573,14.2701431977022,"Mon",46.5566078007382,0,0,"False",0.246443236495594
"4147",0,0,0,0,0,0,479.542708073581,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1941,0,0,0,0,0,0,130.985606765389,0,130.985606765389,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.84896775401963,-17.4877075982444,"B",-58.8919150678878,0,0,"False",130.985606765389
"4148",0,0,0,0,0,0,268.543916521205,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1942,0,0,0,0,0,0,73.3519397886175,0,73.3519397886175,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.37400623063843,-18.3299274679836,"B",-60.7022045091042,0,0,"False",73.3519397886175
"4149",0,0,0,0,0,0,210.998791552376,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1950,0,0,0,0,0,0,57.633666976771,0,57.633666976771,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.36381534797,-13.844514588815,"B",-61.8422731895164,0,0,"False",57.633666976771
"4150",0,0,0,0,0,0,1496.17324918957,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1959,0,0,0,0,0,0,408.675093108011,0,408.675093108011,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.9739483873611,-17.290334865053,"B",-61.3145245695221,0,0,"False",408.675093108011
"4151",0,0,0,0,0,0,441.179291427695,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1965,0,0,0,0,0,0,120.506758224158,0,120.506758224158,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.8711531175736,-13.4196520700674,"B",-60.2236835321092,0,0,"False",120.506758224158
"4152",0,0,0,0,0,0,249.362208198262,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1970,0,0,0,0,0,0,68.112515518002,0,68.112515518002,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.1319711298153,-19.549651035298,"B",-58.959422234256,0,0,"False",68.112515518002
"4153",0,332.609418716128,0,0,0,0,901.540291178332,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1980,0,4.15522998082605,0,0,0,0,246.25294071893,0,250.408170699756,TRUE,0,0.0165938274666294,0,0,0,0,0.983406172533371,0,"0-1-0-1-0-0-0-0",2,-4.51492929453104,-6.94188058037049,"cDC2.B",-22.9197201482137,0.582765800273549,0.39374403610418,"False",125.204085349878
"4154",0,0,0,0,0,0,613.814666334184,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1981,0,0,0,0,0,0,167.661576659697,0,167.661576659697,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.47371602388012,-18.4800834921154,"B",-59.1920249776633,0,0,"False",167.661576659697
"4155",0,0,0,0,0,0,4891.33562235053,93.5269965675592,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1984,0,0,0,0,0,0,1336.05318900696,6.27547966910148,1342.32866867607,TRUE,0,0,0,0,0,0,0.995324930610853,0.00467506938914668,"0-0-0-1-1-0-0-0",2,-3.68164688930178,-14.6684008909013,"B.T",-53.4504864896677,0.0931819230749627,0.0368203624590705,"False",671.164334338035
"4156",0,283.696268904932,0,0,0,0,556.269541365354,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",1995,0,3.54416674835162,0,0,0,0,151.943303847851,0,155.487470596202,TRUE,0,0.0227939057389116,0,0,0,0,0.977206094261089,0,"0-1-0-1-0-0-0-0",2,-5.70056848424676,-5.60618609071741,"cDC2.B",-23.2506227503752,0.639530023312288,0.44734818789342,"False",77.743735298101
"4157",0,0,0,0,93.3125972006221,0,2244.25987378436,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2027,0,0,0,0,1.10899456423017,0,613.012639662019,0,614.121634226249,TRUE,0,0,0,0,0.00180582233620125,0,0.998194177663799,0,"0-0-0-1-0-0-1-0",2,0.445306219806962,-9.57432057230399,"B.Mon",-29.3505478308003,0.1676853362041,0.0766501924519614,"False",307.060817113124
"4158",0,0,0,0,0,0,978.267124470105,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2031,0,0,0,0,0,0,267.210637801393,0,267.210637801393,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.3166903621413,-16.506250819718,"B",-58.7354594444342,0,0,"False",267.210637801393
"4159",0,0,0,0,0,0,287.725624844149,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2037,0,0,0,0,0,0,78.5913640592332,0,78.5913640592332,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.0492568415014,-18.0942451084812,"B",-60.8659213575956,0,0,"False",78.5913640592332
"4160",0,0,191.975427145325,0,0,0,2762.16599850383,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2038,0,0,0.448742455749663,0,0,0,754.477094968639,0,754.925837424388,TRUE,0,0,0.000594419257500387,0,0,0,0.9994055807425,0,"0-0-1-1-0-0-0-0",2,2.52596225941282,-13.096693874631,"pDC.B",-20.9970032764801,0.240469600673964,0.121524221510127,"False",377.462918712194
"4161",0,0,0,0,0,0,57.5451249688297,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2045,0,0,0,0,0,0,15.7182728118466,0,15.7182728118466,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.768487078037,-16.3224776215817,"B",-61.2246001974052,0,0,"False",15.7182728118466
"4162",0,0,0,0,0,0,1534.53666583546,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2074,0,0,0,0,0,0,419.153941649244,0,419.153941649244,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.83573185306513,-14.8238075377518,"B",-58.6470384567098,0,0,"False",419.153941649244
"4163",0,0,125.20136552956,0,0,0,671.359791303013,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2078,0,0,0.292658123314998,0,0,0,183.379849471544,0,183.672507594859,TRUE,0,0,0.00159336923716715,0,0,0,0.998406630762833,0,"0-0-1-1-0-0-0-0",2,4.32906296977119,-10.1254236803931,"pDC.B",-19.283889643022,0.434959485953843,0.264945250595924,"False",91.8362537974295
"4164",0,0,0,0,0,0,1246.81104099131,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2092,0,0,0,0,0,0,340.56257759001,0,340.56257759001,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,14.1210856959683,-16.1678899532806,"B",-59.0963962303179,0,0,"False",340.56257759001
"4165",0,0,0,0,82.9445308449974,0,1112.53908273071,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2110,0,0,0,0,0.985772945982374,0,303.886607695702,0,304.872380641684,TRUE,0,0,0,0,0.00323339537647705,0,0.996766604623523,0,"0-0-0-1-0-0-1-0",2,1.06355566295508,-7.40908879828857,"B.Mon",-28.6619392445634,0.252036316941463,0.129135536678557,"False",152.436190320842
"4166",0,0,0,0,0,0,210.998791552376,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2111,0,0,0,0,0,0,57.633666976771,0,57.633666976771,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.1898927283857,-19.6412666599058,"B",-61.0138448608579,0,0,"False",57.633666976771
"4167",0,0,0,0,0,0,1898.98912397138,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2126,0,0,0,0,0,0,518.703002790938,0,518.703002790938,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.5948878635872,-19.0342942574112,"B",-57.7662354161664,0,0,"False",518.703002790938
"4168",0,0,0,19.3922469796575,0,0,11489.843285443,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2130,0,0,0,0.0763028570015706,0,0,3138.41513809871,0,3138.56774381271,TRUE,0,0,0,2.43119531905862e-05,0,0,0.999975688046809,0,"0-0-0-1-0-1-0-0",2,9.77824311914145,-17.4118051415706,"B.Eos",-56.4104290464433,0.0124435202279786,0.00336418042049713,"False",1569.28387190635
"4169",0,0,0,0,0,0,134.271958260603,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2131,0,0,0,0,0,0,36.6759698943089,0,36.6759698943089,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.97668827437719,-15.6478043873793,"B",-58.5654101157554,0,0,"False",36.6759698943089
"4170",0,0,0,0,0,0,383.634166458865,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2146,0,0,0,0,0,0,104.788485412311,0,104.788485412311,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.6983838234271,-17.1412532397908,"B",-61.2492640986311,0,0,"False",104.788485412311
"4171",0,0,0,0,0,0,249.362208198262,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2164,0,0,0,0,0,0,68.112515518002,0,68.112515518002,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.115000405865,-16.9724997564882,"B",-60.9339535784663,0,0,"False",68.112515518002
"4172",0,0,0,0,0,0,402.815874781808,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2168,0,0,0,0,0,0,110.027909682926,0,110.027909682926,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.7420134942185,-15.2805175719919,"B",-56.8316995028451,0,0,"False",110.027909682926
"4173",0,0,233.709215655179,0,0,0,1074.17566608482,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2179,0,0,0.546295163521331,0,0,0,293.40775915447,0,293.954054317991,TRUE,0,0,0.00185843724723852,0,0,0,0.998141562752761,0,"0-0-1-1-0-0-0-0",2,4.32915217152864,-9.81340208812936,"pDC.B",-19.3626561065404,0.469405056132257,0.293522977374282,"False",146.977027158995
"4174",0,0,0,0,0,0,191.817083229432,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2182,0,0,0,0,0,0,52.3942427061553,0,52.3942427061553,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.8519439741757,-16.4489991234261,"B",-58.4357106127799,0,0,"False",52.3942427061553
"4175",0,0,66.7740616157654,0,0,0,671.359791303013,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2183,0,0,0.156084332434666,0,0,0,183.379849471544,0,183.535933803978,TRUE,0,0,0.00085042928215555,0,0,0,0.999149570717844,0,"0-0-1-1-0-0-0-0",2,3.79647120669644,-12.0643163637803,"pDC.B",-20.7610968092401,0.303608538824566,0.164559465794949,"False",91.767966901989
"4176",0,0,0,0,20.7361327112494,0,57.5451249688297,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2184,0,0,0,0,0.246443236495594,0,15.7182728118466,0,15.9647160483422,TRUE,0,0,0,0,0.0154367441142923,0,0.984563255885708,0,"0-0-0-1-0-0-1-0",2,-2.8084088083131,-3.69820743698526,"B.Mon",-27.5224822510523,0.578112554548332,0.389449103019751,"False",7.9823580241711
"4177",0,0,0,0,0,0,249.362208198262,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2187,0,0,0,0,0,0,68.112515518002,0,68.112515518002,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.4714061960656,-19.2121659156365,"B",-59.3888330434909,0,0,"False",68.112515518002
"4178",0,410.87045841404,0,87.2651114084589,0,0,0,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2188,0,5.13293115278511,0,0.343362856507068,0,0,0,0,5.81965686579925,TRUE,0,0.937300142044154,0,0.0626998579558457,0,0,0,0,"0-1-0-0-0-1-0-0",2,-7.88030232202758,25.3757193311069,"cDC2.Eos",25.0060325768962,0.464010791964242,0.288988427392927,"False",2.90982843289963
"4179",0,0,0,0,0,0,95.9085416147162,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2191,0,0,0,0,0,0,26.1971213530777,0,26.1971213530777,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.7183906754497,-20.5516466597387,"B",-58.2710528463424,0,0,"False",26.1971213530777
"4180",0,0,0,0,0,0,594.63295801124,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2192,0,0,0,0,0,0,162.422152389082,0,162.422152389082,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.8852771418519,-17.6744538419231,"B",-57.0617220752033,0,0,"False",162.422152389082
"4181",0,0,0,0,0,0,1265.99274931425,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2196,0,0,0,0,0,0,345.802001860625,0,345.802001860625,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.80460438300157,-19.9955895939516,"B",-60.9886707007131,0,0,"False",345.802001860625
"4182",0,0,0,38.7844939593151,103.680663556247,0,2090.80620720081,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2217,0,0,0,0.152605714003142,1.23221618247797,0,571.097245497093,0,572.634673107577,TRUE,0,0,0,0.000266568548946752,0.0021524100974692,0,0.997581021353584,0,"0-0-0-1-0-1-1-0",3,1.26138591978851,-8.9921985894218,"B.Eos.Mon",-29.2453038025784,0.274625226836828,0.121057915942733,"False",190.878224369192
"4183",0,0,0,0,0,0,115.090249937659,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2218,0,0,0,0,0,0,31.4365456236931,0,31.4365456236931,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.6884126208276,-15.0569657466795,"B",-56.8133009737605,0,0,"False",31.4365456236931
"4184",0,0,166.935154039413,29.0883704694863,0,0,1400.26470757486,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2223,0,0,0.390210831086663,0.114454285502356,0,0,382.477971754935,0,383.097091157027,TRUE,0,0,0.00101887342537036,0.000298849802793412,0,0,0.998682276771836,0,"0-0-1-1-0-1-0-0",3,4.73714081927273,-11.044919010776,"pDC.B.Eos",-20.4512743456161,0.424030879617937,0.219250998915619,"False",127.699030385676
"4185",0,0,0,0,0,0,402.815874781808,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2226,0,0,0,0,0,0,110.027909682926,0,110.027909682926,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.9897312410477,-17.3790109732402,"B",-56.9067743545472,0,0,"False",110.027909682926
"4186",0,0,0,0,0,0,882.358582855389,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2231,0,0,0,0,0,0,241.013516448315,0,241.013516448315,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.3365260384338,-19.5500187113844,"B",-58.9826099541943,0,0,"False",241.013516448315
"4187",0,0,0,0,0,0,748.086624594786,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2249,0,0,0,0,0,0,204.337546554006,0,204.337546554006,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.8688129320824,-17.5063205504622,"B",-58.3759868233224,0,0,"False",204.337546554006
"4188",0,0,0,0,0,0,249.362208198262,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2254,0,0,0,0,0,0,68.112515518002,0,68.112515518002,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.67566567333367,-18.1420052673897,"B",-59.0679275816187,0,0,"False",68.112515518002
"4189",0,0,0,0,0,0,1265.99274931425,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2270,0,0,0,0,0,0,345.802001860625,0,345.802001860625,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.2861642929285,-19.619420043144,"B",-60.863391678819,0,0,"False",345.802001860625
"4190",0,0,0,0,0,0,402.815874781808,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2275,0,0,0,0,0,0,110.027909682926,0,110.027909682926,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.5887615101799,-18.1352486072218,"B",-56.707087653421,0,0,"False",110.027909682926
"4191",0,0,0,0,0,0,153.453666583546,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2300,0,0,0,0,0,0,41.9153941649244,0,41.9153941649244,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.37028998336335,-13.5227883506076,"B",-57.9809362247403,0,0,"False",41.9153941649244
"4192",0,0,0,0,0,0,1841.44399900255,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2301,0,0,0,0,0,0,502.984729979092,0,502.984729979092,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.58035805702782,-14.3850453332963,"B",-58.335645761417,0,0,"False",502.984729979092
"4193",12719.3300026549,19330.4768053844,18354.5201866335,131052.805088526,19160.1866251944,24397.1430591896,13580.6494926438,168.348593821607,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2313,92.2355842251105,241.492189473891,42.9036808779787,515.654707616617,227.713550521928,319.601299080687,3709.5123835958,11.2958634043827,5676.06396641301,TRUE,0.0178736955926289,0.0467971002614269,0.00831400742195892,0.0999251574354564,0.044127033167722,0.061933324093607,0.718840734825943,0.00218894720125693,"1-1-1-1-1-1-1-1",8,-5.69983141841779,-3.62121064472055,"cDC1.cDC2.pDC.B.T.Eos.MoNeu",-9.03431976807116,1.48990579256941,0.663310868787776,"False",709.507995801626
"4194",0,0,0,0,0,0,249.362208198262,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2317,0,0,0,0,0,0,68.112515518002,0,68.112515518002,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,14.0131466397035,-17.5451823201294,"B",-60.3976880682026,0,0,"False",68.112515518002
"4195",0,136.956819471347,0,67.8728644288014,20.7361327112494,0,287.725624844149,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2327,0,1.71097705092838,0,0.267059999505498,0.246443236495594,0,78.5913640592332,0,81.0829043456682,TRUE,0,0.0211713069976682,0,0.00330455001325713,0.00304944208019397,0,0.972474700908881,0,"0-1-0-1-0-1-1-0",4,-4.95905119323136,-5.48927910404238,"cDC2.B.Eos.Mon",-23.0711891123209,1.07415168626664,0.595473163729798,"False",20.270726086417
"4196",0,0,0,0,0,0,1994.8976655861,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2330,0,0,0,0,0,0,544.900124144017,0,544.900124144017,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.1256091384556,-18.6610190190117,"B",-59.2920746111606,0,0,"False",544.900124144017
"4197",0,0,0,0,0,0,115.090249937659,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2333,0,0,0,0,0,0,31.4365456236931,0,31.4365456236931,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.71359835577429,-14.4850052453234,"B",-57.0616488475032,0,0,"False",31.4365456236931
"4198",0,0,0,0,0,0,153.453666583546,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2356,0,0,0,0,0,0,41.9153941649244,0,41.9153941649244,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.87124372785366,-19.0212816627219,"B",-60.455366987671,0,0,"False",41.9153941649244
"4199",0,0,0,0,0,0,1074.17566608482,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2357,0,0,0,0,0,0,293.40775915447,0,293.40775915447,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.5033597028411,-15.8888210901232,"B",-60.6131088142495,0,0,"False",293.40775915447
"4200",0,0,0,0,0,0,287.725624844149,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2361,0,0,0,0,0,0,78.5913640592332,0,78.5913640592332,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.99067901650199,-17.2861442879529,"B",-57.8966056708696,0,0,"False",78.5913640592332
"4201",0,0,0,0,0,0,38.3634166458865,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2369,0,0,0,0,0,0,10.4788485412311,0,10.4788485412311,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.77127811141299,-15.1575542566656,"B",-59.2455699567253,0,0,"False",10.4788485412311
"4202",0,0,0,0,0,0,1630.44520745018,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2381,0,0,0,0,0,0,445.351063002322,0,445.351063002322,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.75526768102551,-13.9132376550059,"B",-61.5127826836249,0,0,"False",445.351063002322
"4203",0,0,0,0,0,0,498.724416396524,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2390,0,0,0,0,0,0,136.225031036004,0,136.225031036004,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.4451066998429,-18.9889027091522,"B",-60.7550461726096,0,0,"False",136.225031036004
"4204",88.496287178497,0,0,0,0,0,4776.24537241287,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2410,0.64174030770159,0,0,0,0,0,1304.61664338327,0,1305.25838369097,TRUE,0.000491657679215126,0,0,0,0,0,0.999508342320785,0,"1-0-0-1-0-0-0-0",2,-0.351740927648273,-13.2802729728234,"cDC1.B",-55.5987347371854,0.090914197621468,0.0357208769014146,"False",652.629191845485
"4205",0,0,0,155.13797583726,72.5764644893727,0,326.089041490035,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2412,0,0,0,0.610422856012565,0.862551327734577,0,89.0702126004642,0,91.1536096402239,TRUE,0,0,0,0.00674178673948562,0.00952640787639017,0,0.983731805384124,0,"0-0-0-1-0-1-1-0",3,-0.234944445032988,-6.01150597728246,"B.Eos.Mon",-28.5594022717095,0.934644841560386,0.557646066883784,"False",30.3845365467413
"4206",0,0,0,0,0,0,2589.53062359734,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2438,0,0,0,0,0,0,707.322276533099,0,707.322276533099,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.557591250936,-13.7146172133435,"B",-56.5251306792059,0,0,"False",707.322276533099
"4207",0,0,0,0,0,0,153.453666583546,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2442,0,0,0,0,0,0,41.9153941649244,0,41.9153941649244,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.8796916915316,-17.6173627491505,"B",-58.722670420984,0,0,"False",41.9153941649244
"4208",0,0,0,0,0,0,76.726833291773,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2456,0,0,0,0,0,0,20.9576970824622,0,20.9576970824622,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.51191759496372,-18.1019670998486,"B",-58.8680825356079,0,0,"False",20.9576970824622
"4209",0,381.522568527323,0,620.551903349041,165.889061689995,0,230.180499875319,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2464,0,4.76629321330047,0,2.44169142405026,1.97154589196475,0,62.8730912473865,0,74.4943132007523,TRUE,0,0.0661501704694614,0,0.0338876138555694,0.0273625836694015,0,0.872599632005568,0,"0-1-0-1-0-1-1-0",4,-6.0448227524538,-4.68545187269841,"cDC2.B.Eos.Mon",-7.99010931936773,1.26483719947806,0.68736225100973,"False",18.6235783001881
"4210",0,0,0,0,0,0,1918.17083229432,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2471,0,0,0,0,0,0,523.942427061553,0,523.942427061553,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.03952639685473,-17.2185049146828,"B",-60.809054760899,0,0,"False",523.942427061553
"4211",201.127925405675,0,0,0,0,0,1975.71595726315,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",2477,1.4585006993218,0,0,0,0,0,539.6606998734,0,541.119200572722,TRUE,0.00269534087457646,0,0,0,0,0,0.997304659125424,0,"1-0-0-1-0-0-0-0",2,-4.33661448851741,-12.1214259963837,"cDC1.B",-20.2186572337008,0.308042593774509,0.167715155689899,"False",270.559600286361
