cDC1,cDC2,pDC,Eos,Mon,Neu,B
0,0,0,0,0,0,14
0,0,0,0,0,0,389
0,0,0,0,0,0,96
0,1,0,0,0,0,0
0,0,0,0,0,0,286
1,0,3,0,6,15,0
0,0,0,0,0,0,28
0,0,0,0,0,0,17
0,0,0,0,0,0,109
0,0,0,0,0,0,171
0,0,0,0,0,0,84
0,0,0,0,0,0,267
0,0,0,0,0,0,99
0,0,0,0,0,0,58
0,0,0,2,0,13,0
0,0,0,0,0,0,145
1,0,0,2,0,10,0
0,0,0,0,0,0,107
0,0,2,0,0,0,0
0,0,0,0,0,0,498
0,0,0,0,0,0,235
0,0,0,0,0,0,107
0,0,0,0,0,0,32
2,0,0,0,0,0,0
0,0,0,0,0,0,54
0,0,0,0,0,0,257
0,0,0,0,0,0,118
0,0,0,0,0,0,26
0,0,0,0,0,0,253
0,0,0,0,13,0,0
0,0,0,0,0,0,1
0,0,0,0,0,0,11
0,0,0,0,0,0,20
0,0,0,0,0,0,28
0,0,0,0,0,0,32
0,0,0,0,0,0,92
0,0,0,0,0,0,626
1,0,0,0,0,4,0
0,0,0,0,0,0,60
0,0,0,0,0,0,531
0,1,0,0,0,0,0
0,0,0,0,0,0,29
0,0,0,0,0,0,149
0,0,0,0,0,0,381
0,0,0,0,0,0,5
0,0,0,0,0,0,14
0,3,0,0,0,0,0
0,0,0,0,0,0,74
0,0,0,0,0,0,48
0,2,0,0,1,0,0
0,0,0,0,0,0,354
0,0,1,0,0,0,106
0,0,0,0,0,0,175
0,0,0,0,0,0,179
0,0,0,0,0,0,9
1,0,0,0,0,4,0
0,0,0,0,0,0,149
0,0,0,0,0,0,56
1,0,0,0,4,12,0
0,0,0,0,0,0,239
0,0,0,0,0,0,154
4,0,0,1,2,32,0
0,0,0,0,0,0,256
0,0,0,0,0,0,116
0,0,0,0,0,0,17
0,0,0,0,0,0,45
0,0,0,0,0,0,235
0,0,0,0,0,0,252
0,0,0,0,0,0,418
0,0,0,0,0,0,154
0,0,0,0,0,3,0
0,0,0,0,0,0,93
0,0,0,0,0,0,112
8,0,0,0,0,21,0
0,0,0,0,0,0,70
0,0,0,0,0,0,522
0,0,0,0,0,0,211
0,0,0,0,0,0,149
0,0,0,2,10,0,0
0,0,0,0,0,0,306
0,0,0,0,0,0,166
1,0,0,0,0,0,0
0,0,0,0,0,0,38
0,0,0,0,0,0,58
0,0,0,0,0,0,5
0,0,0,0,0,0,115
0,0,0,0,0,0,17
0,0,0,0,0,0,16
0,0,0,0,0,5,0
0,0,0,0,0,0,125
6,1,0,0,0,1,0
0,0,0,0,0,0,244
0,0,0,0,6,0,0
0,0,0,0,0,0,11
0,0,0,0,0,0,131
0,0,0,0,0,0,30
0,0,0,0,0,0,203
0,0,0,0,0,0,6
0,0,0,1,0,0,0
0,0,0,0,0,0,157
0,0,0,0,0,0,263
0,0,0,0,0,0,130
0,0,0,0,0,0,96
0,0,0,0,0,0,61
0,0,0,0,0,0,63
0,0,0,0,0,0,119
0,0,0,0,0,0,143
0,0,0,0,0,0,11
0,0,0,0,0,0,213
2,0,0,1,3,9,0
0,0,0,0,0,0,155
0,0,0,0,0,0,269
0,0,0,0,0,0,144
0,0,0,0,0,0,209
0,0,0,0,6,0,0
0,0,0,0,0,0,441
0,0,0,0,0,0,229
0,0,1,0,0,0,0
0,0,0,0,0,0,103
0,0,0,0,0,0,71
0,0,0,0,0,0,18
3,0,0,0,0,0,0
0,0,0,0,0,0,54
0,0,0,0,0,0,18
0,0,1,0,0,0,0
0,0,0,0,0,0,192
0,0,0,0,0,0,150
0,0,0,0,0,0,33
0,0,0,0,0,0,9
0,0,0,0,0,0,428
0,0,0,0,0,0,4
0,0,0,0,0,0,203
1,0,0,0,0,7,0
0,0,0,0,0,0,1
1,0,0,0,0,0,0
0,0,0,0,0,0,371
0,0,0,0,0,0,173
0,0,0,0,0,0,274
4,1,0,0,1,38,0
0,0,0,0,0,0,129
0,0,0,0,0,0,149
0,0,0,0,0,0,74
0,0,0,0,0,0,14
0,0,0,0,0,0,22
0,0,1,0,1,0,302
0,0,0,0,0,0,42
0,0,0,0,0,0,378
0,0,0,0,0,0,207
0,0,0,0,0,0,51
0,0,0,0,0,0,204
0,0,1,0,0,0,0
0,0,0,0,0,0,16
0,0,0,0,0,0,229
0,0,0,0,0,0,41
0,0,0,0,0,0,10
1,0,0,0,0,0,0
0,0,0,0,0,0,41
0,0,0,0,0,0,8
0,0,0,0,0,0,36
0,0,0,0,0,0,214
0,0,0,0,0,0,234
2,0,0,0,0,0,0
0,0,0,0,0,0,196
0,0,0,0,0,0,39
0,0,0,0,0,0,97
0,0,0,0,0,0,267
0,0,0,0,0,0,90
0,0,0,0,2,26,0
0,0,0,0,0,0,28
0,0,0,0,0,0,132
0,0,0,0,0,0,24
0,0,0,0,0,0,25
0,0,0,1,1,4,0
0,0,0,0,0,0,16
0,0,0,0,0,0,333
0,0,0,0,0,0,57
0,0,0,0,0,0,381
0,0,0,0,0,0,304
0,0,0,0,0,0,73
0,0,0,4,0,0,0
0,0,0,0,0,0,110
0,0,0,12,0,0,0
0,0,0,0,0,0,213
0,0,3,0,0,1,0
0,0,0,0,0,0,223
1,0,0,1,0,3,0
0,0,0,0,0,0,20
0,0,0,0,0,0,68
0,0,0,0,0,0,230
0,0,0,0,0,0,205
0,0,0,0,0,0,995
0,0,0,0,0,0,50
0,0,1,0,0,4,0
0,3,0,0,0,0,0
0,0,0,0,0,0,152
0,0,0,0,0,0,30
0,0,0,0,2,0,0
0,0,0,0,0,0,57
0,0,0,0,0,0,349
0,0,0,0,0,0,165
0,0,0,0,0,0,340
0,0,0,0,0,0,76
0,0,0,0,0,0,93
0,1,0,0,0,0,0
3,0,1,0,0,23,0
0,0,0,0,0,0,246
0,0,0,0,0,0,579
0,0,0,1,16,0,0
0,0,0,0,2,1,0
0,0,0,0,0,2,0
0,0,0,0,0,0,26
0,0,0,0,0,0,37
0,0,1,0,0,0,0
0,0,0,0,0,0,309
0,0,0,0,0,0,435
0,0,0,0,0,0,297
0,0,0,0,0,0,98
0,0,0,0,0,0,90
0,1,0,0,0,0,0
0,0,0,0,0,0,170
0,0,0,0,0,0,331
1,0,0,0,0,0,0
0,0,0,0,0,0,20
0,0,0,0,0,0,144
0,0,0,0,0,0,223
0,0,0,0,0,0,14
0,0,0,0,0,0,76
0,0,0,0,0,0,264
0,1,0,0,0,1,0
2,0,1,0,4,35,0
0,0,0,0,0,0,90
0,0,0,0,0,0,170
0,1,0,0,0,0,0
0,0,1,0,0,0,388
0,0,0,0,0,0,8
0,0,0,0,0,0,99
0,0,0,0,0,0,96
0,1,0,0,0,0,0
0,0,0,0,0,0,253
0,0,0,0,0,0,59
0,0,0,0,0,0,34
0,0,0,0,0,2,0
0,0,0,0,0,0,2
0,0,0,0,4,9,0
0,0,0,0,0,0,306
0,0,0,6,0,9,0
0,0,0,0,0,0,22
0,0,0,0,0,0,71
0,0,1,0,0,5,0
4,0,0,0,0,0,0
1,0,0,0,0,10,0
0,0,0,0,0,0,44
1,0,0,0,0,0,0
0,0,0,0,0,0,56
0,0,0,0,0,0,404
0,0,0,0,0,0,152
0,0,0,0,0,0,40
0,0,0,0,0,0,100
0,0,0,0,0,0,95
5,1,0,2,0,27,0
0,0,0,0,0,0,10
0,0,0,0,0,0,68
0,0,0,0,0,0,376
0,0,0,0,0,0,13
0,0,0,0,0,0,60
0,0,0,0,0,0,163
0,0,0,0,0,0,105
0,0,0,0,0,0,30
3,0,0,0,0,0,0
0,0,0,0,0,0,60
0,0,0,0,0,0,196
0,0,0,0,0,0,258
0,0,0,0,0,0,144
0,0,0,0,0,0,176
0,0,0,0,0,0,787
0,1,0,0,0,0,0
0,0,0,3,0,0,0
0,0,0,0,0,0,347
0,0,0,0,0,0,6
0,0,0,0,0,0,107
0,0,0,0,0,0,136
0,0,0,0,0,0,54
0,0,2,0,0,0,0
0,0,0,0,0,0,454
0,0,0,0,0,0,467
0,0,0,0,0,0,258
0,0,0,0,0,0,298
0,0,0,0,0,0,15
0,0,0,0,0,0,494
0,0,0,0,0,0,51
0,0,0,0,0,0,41
0,0,0,0,0,0,48
0,0,0,0,0,0,215
0,0,0,0,0,0,178
0,0,0,1,14,1,0
0,0,0,0,0,0,197
0,0,0,0,0,0,457
0,0,0,0,1,3,0
0,0,0,0,0,0,155
0,0,0,0,0,0,57
0,0,0,1,6,0,0
0,0,0,0,0,0,10
0,0,0,0,1,1,0
0,0,0,0,0,0,453
0,0,0,0,0,13,0
2,0,0,1,2,20,0
0,0,0,0,0,0,191
0,0,0,3,0,0,83
0,0,0,0,0,0,162
0,0,0,0,0,0,467
0,0,0,0,0,0,28
0,0,0,0,0,0,65
0,2,0,0,0,0,0
0,0,0,0,0,0,39
0,0,0,0,4,0,0
0,0,0,2,0,0,0
0,0,0,0,0,0,240
0,0,0,0,0,0,198
0,0,0,0,0,0,156
0,0,0,0,0,0,89
2,0,0,0,0,0,0
0,0,0,0,0,0,215
0,0,0,0,0,0,137
0,0,0,0,0,0,10
0,0,0,0,0,9,0
0,0,0,0,0,0,23
0,1,0,2,1,6,0
0,0,1,0,0,0,0
1,0,0,0,0,1,0
0,1,0,0,0,0,0
0,0,0,0,0,0,55
0,0,0,0,0,0,50
0,0,0,0,0,0,29
0,0,0,0,0,0,263
0,0,0,0,0,0,29
0,0,0,0,0,0,64
0,0,0,1,7,0,0
0,0,0,0,0,0,290
0,0,0,0,0,0,161
0,0,0,0,0,0,123
0,0,0,0,0,0,176
0,0,0,0,0,0,42
0,0,0,0,0,0,79
0,0,0,0,0,0,95
0,0,0,0,0,0,144
0,0,0,0,0,0,88
0,0,0,0,0,0,400
0,0,0,0,0,0,313
0,0,0,0,2,0,0
0,0,0,0,0,0,11
0,0,0,0,0,0,219
0,0,0,0,0,0,116
2,0,0,0,0,0,0
0,0,0,0,0,0,451
0,0,0,0,0,0,75
2,1,0,0,15,40,0
0,0,0,0,0,0,217
0,0,0,0,0,0,625
0,0,0,0,0,0,80
1,0,0,0,0,0,0
0,0,0,0,0,0,125
0,0,0,0,0,0,167
0,0,0,0,0,0,66
0,0,0,0,0,0,399
0,0,0,0,0,0,468
2,0,0,0,0,0,0
1,0,0,0,0,1,0
0,0,0,0,0,0,105
0,0,0,0,0,0,30
0,0,0,0,0,0,155
0,0,0,0,0,0,95
0,0,0,0,0,0,212
0,0,0,0,0,0,1126
0,0,0,0,0,0,69
0,0,0,0,0,0,190
0,0,0,0,0,0,98
0,0,0,0,0,0,148
0,0,1,0,0,0,353
2,0,0,0,0,14,0
0,0,0,0,0,0,108
0,0,0,0,0,0,232
0,0,0,0,3,0,0
0,0,0,0,0,0,5
0,0,0,0,0,0,357
0,0,0,0,0,0,56
2,0,0,0,0,0,0
0,0,0,0,0,0,29
0,0,0,1,0,24,0
0,0,0,0,0,0,440
0,0,0,0,0,0,527
0,0,0,0,0,0,227
1,0,1,0,5,10,0
0,0,0,0,0,0,263
0,0,0,0,0,0,18
2,0,1,0,0,20,0
0,0,0,0,7,0,0
0,0,0,0,0,0,149
0,0,0,0,0,0,76
1,0,0,1,0,3,0
1,0,0,1,0,4,0
0,0,0,0,0,0,72
0,0,0,0,0,1,0
0,0,0,0,0,0,6
0,0,0,0,0,0,81
0,0,0,0,0,0,141
0,0,0,0,12,11,0
0,0,0,0,0,0,432
0,0,0,0,0,0,91
1,0,0,0,0,0,0
0,0,0,0,0,0,295
0,0,0,0,0,0,106
2,0,2,0,1,17,0
0,0,0,0,8,0,0
0,0,0,0,0,0,19
2,0,0,1,0,24,0
0,0,0,0,0,0,170
0,0,0,0,0,0,17
0,0,0,0,0,0,99
0,0,0,0,0,0,76
0,0,0,0,0,0,27
0,0,0,0,0,0,167
0,0,0,0,0,0,228
7,1,0,1,1,49,0
0,0,0,0,0,0,181
0,0,0,0,0,0,136
1,1,3,0,1,13,0
0,0,0,0,0,0,20
0,0,0,0,0,0,166
0,0,0,0,0,0,93
0,0,0,0,0,0,64
0,1,0,0,0,0,0
0,0,0,0,0,0,43
0,0,0,0,0,0,63
0,0,1,1,0,2,0
0,0,0,0,0,0,246
0,0,0,0,0,0,75
0,0,0,0,0,0,6
0,0,0,0,0,0,115
0,0,0,0,0,0,962
0,0,0,0,0,0,525
0,0,0,0,0,0,75
0,0,0,0,0,0,821
0,0,0,0,0,0,25
0,0,0,0,0,0,52
0,0,1,0,0,0,0
0,0,0,0,0,0,58
0,0,0,0,0,0,312
0,0,0,0,0,0,12
0,0,0,0,0,0,7
0,0,0,0,0,0,157
0,0,0,0,0,0,160
0,0,0,0,0,0,198
0,0,0,0,0,0,234
0,0,0,0,0,0,96
0,0,0,0,0,0,179
0,0,0,0,0,0,104
0,0,0,1,0,0,0
0,0,0,5,0,0,0
0,0,0,2,0,0,0
0,0,0,0,0,0,25
0,0,0,0,0,0,229
2,0,0,0,0,0,0
0,0,0,0,0,0,42
0,0,0,0,0,0,87
0,0,0,0,0,0,381
0,0,0,0,0,0,111
0,0,0,0,0,0,230
0,0,0,0,0,0,255
0,0,0,0,0,0,105
0,0,0,0,0,0,58
0,0,0,0,3,41,0
0,0,1,0,0,0,224
0,0,0,0,0,0,48
0,0,0,0,0,0,117
1,0,0,0,0,0,0
0,0,0,0,0,0,336
0,1,0,0,0,0,0
0,0,0,1,0,0,0
0,1,0,0,0,12,0
0,0,0,0,0,0,1095
0,0,0,0,0,0,5
0,0,0,0,0,0,490
0,0,0,0,1,0,0
0,0,0,0,0,0,176
0,0,0,0,0,0,212
0,0,0,0,0,0,61
0,0,0,0,0,0,59
0,0,0,0,0,0,106
0,0,0,0,0,0,486
0,0,0,0,4,0,0
0,0,0,0,0,0,35
0,0,0,0,0,0,60
2,0,0,1,1,32,0
0,1,0,0,0,0,0
0,0,0,0,0,5,0
0,0,0,0,0,3,0
0,0,0,0,0,0,612
0,0,0,0,0,0,52
0,0,0,0,0,0,353
0,0,1,0,0,0,1
0,0,0,0,0,0,64
0,0,0,0,0,0,50
0,0,0,0,0,0,497
0,0,0,0,0,0,137
0,0,0,0,0,0,52
1,0,0,0,0,0,181
0,0,0,2,2,20,0
0,0,0,0,0,0,70
0,0,0,0,0,0,34
1,0,0,0,1,5,0
0,0,0,0,7,0,0
0,0,0,0,0,0,24
0,0,0,0,3,0,178
0,0,0,0,0,0,4
0,0,0,0,0,0,216
0,0,1,0,0,0,0
0,0,0,0,0,0,217
0,0,0,0,0,0,237
0,0,0,0,0,0,693
0,0,0,0,0,0,49
0,0,0,0,0,0,135
0,0,0,0,0,0,38
0,0,0,0,0,0,43
0,0,0,0,0,0,87
0,0,0,0,0,0,48
0,0,0,0,1,9,0
0,0,0,0,0,0,345
0,0,0,0,0,0,46
0,0,0,0,0,0,331
0,1,0,0,9,0,0
1,0,0,0,3,15,0
1,0,0,0,0,0,0
5,0,0,0,0,0,0
0,0,2,7,3,3,0
0,0,0,0,0,0,196
0,0,0,0,0,0,156
2,0,2,0,1,23,0
2,0,0,0,0,0,0
0,0,0,0,0,0,5
0,0,0,0,0,0,10
0,0,0,0,0,0,341
0,0,0,0,0,0,238
0,0,0,0,0,0,77
0,0,0,0,0,0,140
0,0,0,0,0,0,15
0,0,1,0,0,0,0
3,0,0,1,2,15,0
0,0,0,0,0,0,80
0,0,0,0,0,0,353
0,0,0,0,0,0,596
0,0,0,0,4,0,0
0,0,0,0,0,0,8
0,0,0,0,0,0,161
0,0,0,0,0,0,182
0,0,0,0,0,0,25
0,0,0,0,0,0,157
0,0,0,0,0,0,106
0,0,0,0,0,0,372
0,0,0,0,0,0,135
0,0,0,0,0,0,126
0,0,0,0,0,0,63
0,0,0,0,0,0,75
0,0,0,0,0,0,46
0,0,0,0,0,0,99
0,0,0,0,0,0,382
0,0,0,0,0,0,47
2,3,0,0,3,33,0
4,0,0,0,0,2,0
0,0,0,0,0,0,20
0,0,0,0,0,0,156
0,1,0,0,0,0,0
0,0,0,0,0,0,16
0,0,0,0,0,0,4
0,0,0,0,0,7,0
0,0,0,0,0,0,778
0,0,0,0,0,0,39
0,0,0,0,0,0,312
0,0,0,0,0,0,45
5,0,0,0,0,0,0
0,0,0,0,0,0,621
0,0,0,0,0,0,78
0,0,0,0,0,0,387
3,0,0,0,5,55,0
0,0,0,0,0,0,69
0,0,0,0,0,0,104
0,0,0,0,0,0,214
0,0,0,0,0,0,117
0,0,0,0,0,0,70
0,0,0,0,0,0,251
0,0,0,0,0,0,54
0,0,0,0,0,0,343
0,0,0,0,0,0,414
0,0,0,0,0,0,195
0,0,0,0,0,0,101
0,0,0,0,0,0,159
0,0,0,0,0,0,368
0,0,0,0,0,0,112
0,0,0,0,0,0,30
0,0,0,0,13,0,0
0,3,0,0,0,0,0
0,0,0,0,0,0,19
2,0,0,0,0,0,0
0,0,0,0,0,0,141
0,0,0,0,0,0,138
1,0,0,0,0,0,0
0,0,0,0,0,0,339
0,0,0,0,0,0,6
0,0,0,0,0,0,136
0,0,0,0,0,0,102
0,0,0,1,8,3,0
0,0,0,0,0,0,203
0,0,0,0,0,0,243
0,0,0,0,0,0,39
0,0,0,0,0,0,111
0,0,0,0,0,0,18
0,0,1,0,3,7,0
0,0,0,0,0,0,52
0,0,0,0,0,0,91
0,0,0,0,0,0,35
0,0,0,0,0,0,5
0,0,0,0,0,0,25
0,0,0,0,0,0,5
3,1,1,0,0,10,0
0,0,0,0,0,0,193
0,0,0,0,0,0,209
0,0,3,0,0,0,0
1,0,0,1,1,12,0
0,0,0,0,0,6,0
0,0,0,0,0,0,126
0,0,0,0,0,0,18
0,0,2,0,0,0,37
0,0,0,0,0,0,290
0,0,0,0,0,0,90
0,0,0,0,0,0,168
0,0,0,0,0,0,238
0,0,0,0,0,0,23
0,0,0,0,0,0,79
0,0,0,0,0,0,199
0,0,0,0,0,0,85
0,0,0,0,0,0,90
0,0,0,0,0,0,94
0,1,0,0,0,0,0
0,0,0,0,0,0,250
0,0,1,0,0,0,0
0,0,0,0,0,0,286
0,0,0,0,0,0,47
0,0,0,0,0,0,197
0,0,0,0,0,0,203
1,0,0,0,0,0,0
0,0,0,0,0,0,86
0,3,0,0,0,0,0
0,0,0,0,0,0,116
0,0,0,0,0,0,495
0,0,0,0,0,0,233
0,0,0,0,0,0,32
0,0,0,0,0,0,52
0,0,0,2,1,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,200
0,0,0,0,0,0,342
0,0,0,0,0,0,82
0,0,0,0,0,0,151
0,0,0,0,0,0,119
0,0,0,0,0,0,26
0,0,1,0,0,0,277
0,0,0,0,0,0,54
1,2,0,0,0,13,0
0,0,0,0,0,0,237
2,0,0,0,1,10,0
0,0,0,0,0,0,178
0,0,0,1,1,22,0
0,0,0,0,0,0,304
0,0,0,0,0,0,273
0,0,0,0,0,0,158
0,0,0,0,0,0,113
0,0,0,0,1,1,0
0,0,0,2,0,0,0
0,0,0,0,0,0,97
1,0,0,0,1,16,0
0,0,0,0,3,0,0
2,0,0,0,0,0,0
0,0,0,0,0,0,84
0,0,0,0,0,0,192
0,0,0,0,0,0,98
0,0,0,0,0,0,9
0,0,0,0,0,0,346
0,0,1,0,1,0,0
0,0,0,0,0,0,70
0,0,0,0,0,0,22
0,0,1,0,1,0,0
0,0,0,0,0,0,5
0,0,0,0,0,0,118
0,0,0,0,0,0,286
0,0,0,0,0,0,26
0,0,0,0,0,0,189
0,0,0,0,0,0,19
0,0,0,0,0,0,169
0,0,0,0,4,0,0
0,0,0,0,0,0,42
0,0,0,0,0,0,42
0,0,0,0,0,0,226
2,0,0,0,1,15,0
0,0,0,0,0,0,106
0,0,0,0,0,0,106
0,0,0,0,0,0,148
9,0,0,0,0,0,0
0,0,0,0,0,0,136
0,0,0,0,0,0,434
0,0,0,0,0,10,0
0,0,0,0,0,0,139
0,0,0,0,0,0,205
0,0,0,0,0,2,0
0,0,0,0,0,0,129
0,0,0,0,0,0,4
0,0,0,0,0,0,28
1,0,0,0,0,5,0
0,0,0,0,0,0,172
0,0,0,0,11,2,0
0,0,0,0,3,0,0
0,0,1,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,17
0,1,0,0,0,0,0
0,0,0,0,0,0,165
0,2,0,0,0,0,0
0,0,0,0,0,0,57
0,0,1,0,0,0,0
5,0,0,0,0,0,0
0,0,0,0,0,0,303
0,2,0,0,0,0,0
0,0,0,0,0,0,4
0,0,0,0,0,0,37
0,0,0,0,0,0,366
0,0,0,1,0,0,0
0,0,0,0,0,0,354
0,0,0,0,0,0,113
0,0,0,0,0,0,112
0,1,0,0,0,0,0
8,1,0,0,1,57,0
0,0,0,0,0,1,0
0,0,0,0,0,0,71
0,0,0,0,0,0,27
0,0,0,0,0,2,49
0,0,1,0,0,0,164
0,0,0,0,0,0,107
0,0,0,0,0,0,3
0,0,0,0,0,0,254
0,0,0,0,0,0,52
0,0,0,0,0,0,353
0,0,0,0,0,0,42
0,0,0,0,0,0,92
0,0,0,0,0,0,101
0,0,0,0,0,0,36
0,0,0,0,0,0,53
0,0,0,0,0,0,463
0,0,1,0,0,0,0
0,0,0,0,0,0,98
0,0,0,0,0,0,76
1,0,4,0,0,46,0
0,0,0,0,0,0,4
0,0,0,0,0,3,0
0,0,0,0,0,0,39
2,0,3,0,2,37,0
0,0,0,0,0,0,30
0,0,0,0,0,0,127
1,0,0,0,10,1,0
0,0,0,0,0,0,141
0,0,0,0,0,0,51
0,0,0,0,0,0,114
0,0,0,0,0,0,33
0,0,0,0,0,0,120
0,0,0,0,0,0,27
0,0,1,0,0,0,285
0,0,0,0,0,0,252
1,0,0,0,0,0,0
4,0,0,1,0,5,0
0,0,0,0,0,0,87
0,0,0,0,0,0,321
0,0,0,0,0,0,557
1,1,0,0,1,31,0
0,0,0,0,0,0,95
0,0,0,0,0,0,586
0,0,0,0,0,0,95
0,0,0,0,0,0,257
0,0,0,0,0,0,357
0,0,0,0,0,0,11
0,0,0,0,2,0,496
0,0,0,0,2,0,0
0,0,0,0,0,0,33
0,0,0,0,0,0,14
0,0,0,0,0,0,89
0,0,0,0,0,0,209
0,0,0,0,0,0,185
0,0,0,0,0,0,285
0,0,0,0,0,0,183
0,0,1,0,0,1,0
0,0,0,0,0,0,170
0,0,0,0,0,0,252
0,0,0,0,0,0,103
0,0,0,0,0,0,193
0,0,0,0,0,0,17
0,0,0,0,0,0,504
0,0,0,0,0,0,74
0,1,0,0,0,0,0
0,0,0,0,0,0,80
0,0,2,0,0,0,0
0,0,0,0,0,0,13
0,2,0,0,0,0,0
0,0,0,0,1,6,0
0,0,0,0,27,1,0
0,0,0,0,0,0,249
0,1,0,0,0,4,0
0,0,0,0,0,0,142
0,0,0,0,0,0,160
0,3,0,0,0,0,0
0,1,1,0,5,6,0
0,0,0,0,0,0,329
0,0,0,0,0,0,64
0,2,0,0,0,0,0
0,0,0,0,0,0,17
1,0,0,0,1,11,0
1,0,1,2,1,22,0
0,0,0,0,1,3,0
1,0,0,0,2,16,0
0,0,0,2,0,0,0
0,0,1,0,1,9,0
1,1,0,2,5,50,0
0,0,0,0,0,0,152
0,0,0,0,0,0,20
0,0,0,0,0,0,452
0,0,0,2,0,3,0
0,0,0,0,0,10,0
0,0,0,0,0,0,4
0,0,0,0,0,0,418
3,0,0,0,0,0,0
0,0,0,0,0,0,118
0,0,0,0,0,0,180
0,0,0,0,0,0,116
0,0,0,0,0,0,134
0,0,0,0,0,0,390
0,0,0,0,0,0,422
0,0,0,0,0,0,24
0,0,0,0,0,0,17
4,0,0,0,0,1,0
0,0,0,0,0,0,503
1,0,0,0,0,11,0
0,0,0,0,0,0,97
0,0,0,0,0,0,129
0,0,0,0,0,0,229
0,0,0,0,0,0,117
0,0,0,0,0,0,104
0,0,0,0,0,0,47
0,0,0,0,1,3,0
0,0,0,0,0,0,57
0,4,0,0,0,0,0
0,0,0,0,0,0,143
0,0,0,0,0,0,22
0,0,0,0,0,7,0
4,0,0,1,3,6,0
1,0,0,0,2,9,0
2,0,0,1,0,2,0
0,0,0,0,0,0,47
0,0,0,0,0,0,432
0,0,0,0,0,0,171
0,0,0,0,0,0,375
0,0,0,0,0,0,190
0,0,0,0,0,0,378
0,0,0,0,0,0,25
0,0,0,0,0,0,111
0,0,0,0,0,0,51
1,0,1,0,0,9,0
0,0,0,0,0,0,300
0,0,0,0,0,0,317
0,0,0,0,0,0,390
0,0,0,0,0,0,1
0,0,0,0,0,0,560
0,0,0,0,0,0,362
0,1,0,0,0,0,0
0,0,0,0,7,0,0
0,0,0,0,0,0,44
0,0,0,0,1,14,0
0,0,0,1,10,2,0
1,0,0,0,0,24,0
0,0,0,0,0,0,354
0,0,0,0,0,0,19
0,0,0,0,0,0,165
0,0,0,0,0,0,182
0,0,0,0,0,0,196
1,0,0,0,1,14,0
0,0,1,0,0,0,91
0,0,0,0,0,0,24
0,0,0,0,0,0,186
0,0,0,0,0,0,92
0,0,0,0,0,0,145
0,0,0,0,0,8,0
0,0,0,0,0,0,276
0,0,0,0,0,0,55
0,0,0,0,0,0,64
0,0,0,0,0,0,162
0,0,0,0,0,0,108
0,0,0,0,1,5,0
0,0,0,0,0,0,117
0,0,0,0,0,0,10
0,0,0,0,0,0,6
0,0,0,0,0,0,135
0,0,0,0,0,0,53
0,0,0,0,0,0,46
3,0,0,1,2,12,0
0,0,0,0,0,0,22
0,0,0,0,0,0,23
0,0,0,0,0,0,188
0,0,0,0,0,0,8
1,0,0,0,1,9,0
0,0,0,0,0,0,225
0,0,0,0,0,0,307
0,0,0,0,0,0,649
0,0,0,0,0,0,17
0,0,0,0,0,0,223
0,0,0,0,0,0,21
0,0,0,0,0,0,333
0,0,0,0,0,2,0
0,0,0,0,0,0,11
0,0,0,0,0,0,32
0,0,0,0,0,0,71
1,0,0,0,0,0,0
0,0,0,0,0,0,7
0,0,0,0,0,0,1
0,0,0,0,0,0,648
0,0,0,0,0,0,63
0,0,0,0,0,0,58
0,0,0,0,0,0,439
0,0,0,0,0,0,135
0,0,0,0,0,0,113
0,0,0,0,0,0,458
0,0,0,0,0,0,106
0,0,0,0,0,0,358
0,0,0,0,0,0,154
0,1,0,0,0,0,0
0,0,0,0,0,0,47
1,0,0,0,0,0,0
0,0,0,0,0,0,14
0,0,0,0,0,0,193
0,0,0,0,0,0,6
0,0,0,0,0,0,341
0,0,0,0,0,0,219
0,4,0,0,0,0,0
0,0,0,0,0,0,31
0,0,0,0,0,0,449
0,0,0,0,0,0,508
0,0,0,0,0,0,16
0,2,0,0,0,0,0
0,0,0,0,0,0,43
0,0,0,0,0,0,30
0,0,0,0,0,0,148
0,0,0,0,0,0,287
0,0,0,0,0,0,287
0,0,0,0,0,0,153
0,0,0,0,0,0,15
0,0,0,0,0,0,214
0,0,0,0,0,0,160
0,0,0,0,0,0,39
0,0,0,0,0,0,41
0,0,0,0,0,0,295
0,0,0,0,0,0,10
0,0,0,0,0,0,31
0,0,0,0,1,5,0
0,0,0,0,0,0,177
0,3,0,0,0,0,0
0,0,2,0,0,0,0
0,0,0,0,0,0,224
0,0,0,0,0,0,28
0,0,0,0,0,0,87
0,0,0,0,0,0,123
0,0,0,0,0,0,287
0,0,0,0,0,0,50
0,0,0,0,0,0,218
0,0,0,0,0,0,104
0,0,0,0,0,7,0
0,0,0,0,0,0,208
0,0,0,0,0,0,77
0,0,0,1,1,10,0
0,0,0,1,0,0,0
0,0,0,0,0,0,367
0,0,0,0,0,0,267
0,0,0,0,0,0,12
0,0,0,0,0,0,154
0,0,0,0,0,0,326
0,0,0,0,0,0,222
0,0,2,0,0,0,203
0,0,0,0,0,0,159
0,0,0,0,0,0,70
0,0,0,0,0,0,233
3,0,0,0,0,0,0
0,0,0,0,0,0,18
0,0,0,0,0,0,145
0,0,0,0,0,0,81
0,0,0,0,0,0,134
