cDC1,cDC2,pDC,Eos,Mon,Neu,B
0,0,0,0,0,0,327
0,0,0,0,0,0,151
0,0,0,0,0,0,538
0,0,0,0,0,0,86
0,0,0,0,0,0,254
0,0,0,0,0,0,260
0,0,0,0,0,0,103
0,0,0,1,0,0,0
0,0,1,0,0,1,0
0,0,0,0,0,0,173
0,0,0,0,0,0,521
0,0,1,1,0,28,0
0,0,0,0,0,0,68
0,0,0,0,0,0,57
0,0,0,0,1,2,0
0,0,0,0,0,0,80
0,0,0,0,2,0,0
0,0,0,0,0,0,65
0,0,0,0,0,0,505
0,0,0,0,0,0,268
0,0,0,0,0,0,175
0,0,0,0,0,0,200
0,0,1,1,8,41,0
0,0,0,0,0,0,110
0,0,0,0,0,0,38
1,0,0,0,0,0,0
0,0,0,0,0,3,0
0,0,0,0,0,0,5
0,0,0,0,0,0,172
1,0,0,3,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,40
0,0,0,0,0,0,299
0,0,0,0,0,0,272
0,0,0,0,0,0,1
0,0,0,0,0,0,252
0,0,0,0,0,0,399
0,0,0,0,0,0,108
0,0,0,2,0,0,0
1,0,0,0,0,0,472
0,0,0,0,0,0,55
0,0,0,0,0,0,166
0,0,0,0,0,0,356
0,0,0,1,1,13,0
0,0,0,0,0,0,366
1,0,0,0,0,0,0
0,0,0,0,0,0,285
3,0,0,1,0,0,0
0,1,0,2,0,4,0
0,0,0,0,0,0,336
0,0,0,0,0,0,100
1,0,0,2,0,0,0
0,0,0,0,0,0,47
0,0,0,0,0,0,8
0,0,0,0,1,10,0
0,0,0,3,0,11,0
2,2,0,1,5,0,460
0,0,0,0,0,0,54
0,0,0,1,3,1,0
0,0,0,0,0,0,65
0,0,0,0,0,0,196
0,1,0,1,0,0,0
0,0,0,0,0,0,30
0,0,0,0,0,0,233
0,0,0,0,0,0,110
0,0,0,0,0,0,39
0,0,0,0,0,0,61
0,0,0,0,0,0,129
0,0,0,0,0,0,141
0,0,0,0,0,0,66
3,0,0,0,0,0,0
0,0,0,0,0,0,782
0,0,0,3,0,17,0
0,0,0,0,0,0,260
0,0,0,0,0,0,80
0,0,0,0,0,0,12
0,0,0,0,0,0,89
0,0,0,0,0,0,40
0,0,0,0,0,13,0
0,0,0,0,0,0,75
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,52
0,0,0,0,0,0,8
0,0,0,0,0,0,12
0,0,1,3,8,49,0
0,0,0,0,0,0,32
0,0,0,0,0,0,447
0,0,0,0,1,0,169
0,0,0,0,0,0,501
0,0,1,1,1,9,0
0,0,0,0,0,0,46
0,1,0,0,0,0,0
0,0,0,0,0,4,0
0,0,0,0,0,0,159
0,0,0,0,1,0,81
1,0,0,2,4,8,0
0,0,0,0,0,0,41
0,0,0,0,0,0,433
0,0,0,0,0,0,151
0,0,0,2,0,0,0
0,0,0,0,0,0,409
0,0,0,0,0,0,89
2,0,0,0,0,0,0
0,0,0,0,0,0,77
0,0,0,0,0,0,75
0,0,0,0,0,0,452
0,0,0,0,0,0,116
0,0,0,0,0,0,20
0,0,0,0,0,0,255
0,0,0,0,1,0,135
0,0,0,0,0,0,35
0,0,0,0,0,0,860
0,0,0,1,0,18,0
0,0,0,0,0,0,32
0,0,0,0,0,0,40
0,0,0,0,0,0,173
0,1,0,0,1,1,0
0,0,0,0,0,0,221
0,0,0,0,0,0,164
0,0,0,0,0,0,50
1,0,0,0,0,0,0
0,0,0,0,0,0,45
0,0,0,1,0,1,0
0,0,0,0,0,0,31
0,0,1,0,0,0,0
0,0,0,0,1,8,0
0,0,0,0,3,0,0
0,0,0,0,0,0,76
0,0,0,3,0,32,0
0,0,0,0,0,0,408
0,0,0,1,1,0,0
0,0,0,0,0,0,33
0,0,0,0,0,0,113
0,0,0,0,0,0,306
0,0,0,0,0,0,29
0,0,0,0,0,0,239
0,0,0,0,0,0,136
0,0,0,0,1,2,0
0,0,0,0,0,0,99
0,0,0,0,0,0,144
0,0,0,0,0,0,272
0,0,0,0,0,0,349
0,0,0,0,0,0,44
0,0,0,0,0,0,22
0,0,0,0,0,0,32
0,0,1,0,0,0,0
0,0,0,0,0,0,130
0,0,0,0,0,0,2
0,0,0,2,5,18,0
0,0,0,0,0,0,320
0,0,0,0,0,0,84
0,2,0,0,0,0,0
0,0,0,0,0,0,83
0,0,0,2,1,17,0
0,0,0,0,0,0,52
0,0,0,0,0,0,248
0,0,0,0,0,0,2
0,0,0,0,0,0,95
0,0,0,2,2,8,0
0,0,0,0,0,0,155
0,0,0,0,0,0,400
0,1,0,0,0,0,0
0,0,0,0,0,0,105
0,0,0,0,7,62,0
0,0,0,0,0,0,213
0,0,0,0,0,0,242
0,0,0,0,0,0,159
0,0,0,0,0,0,17
1,0,0,4,4,26,0
0,0,0,0,0,1,0
0,0,1,0,0,0,0
0,0,0,4,0,0,0
0,0,0,0,0,0,6
0,0,0,0,0,0,16
0,0,0,0,0,0,271
0,4,0,0,0,0,0
0,0,0,0,0,0,5
0,3,0,1,0,0,0
0,0,0,0,0,0,42
0,0,0,0,0,0,415
2,1,0,0,0,0,0
0,0,0,0,0,0,285
0,0,0,0,0,0,22
0,0,0,0,0,0,33
0,0,0,0,0,0,361
0,0,0,0,0,0,152
0,0,0,0,0,0,333
0,0,0,0,0,0,109
0,0,0,0,0,0,54
0,1,0,3,6,37,0
0,0,0,0,0,0,628
0,0,0,0,6,13,0
0,0,1,0,0,5,0
0,0,0,0,0,0,113
0,0,0,0,0,0,65
0,0,0,1,2,6,0
0,0,0,0,0,0,51
0,0,0,0,0,0,31
0,0,0,0,0,0,361
0,0,0,0,0,0,191
0,0,0,0,0,0,240
0,1,0,0,0,0,0
0,0,0,0,0,0,196
0,0,0,0,0,0,302
0,0,0,0,0,0,3
0,0,0,0,0,0,451
0,0,0,0,0,0,222
0,0,0,0,0,0,354
0,0,0,0,0,0,131
0,0,0,0,0,0,97
0,0,0,0,0,0,10
0,0,0,0,0,0,399
0,0,0,0,0,0,235
0,0,0,0,0,0,145
0,0,0,0,0,0,148
0,0,0,0,0,0,182
0,0,0,0,0,0,53
0,0,0,0,3,0,205
0,0,0,0,0,0,179
0,0,0,0,2,2,0
0,0,0,0,0,0,96
12,0,0,0,0,0,0
0,0,0,0,0,0,369
0,0,0,0,0,0,34
0,0,0,0,0,3,0
0,0,0,0,1,4,0
0,0,0,0,0,0,20
0,0,0,0,0,0,387
0,0,0,1,0,23,0
0,0,0,0,0,0,21
0,0,0,2,0,0,0
0,0,0,0,0,0,12
0,0,0,0,0,0,94
0,0,0,0,0,0,120
0,0,1,1,2,25,0
0,0,0,0,0,0,43
0,0,0,0,0,0,683
0,1,0,0,0,0,0
4,0,0,0,0,0,0
0,0,0,0,6,0,0
0,0,0,0,0,0,55
0,0,0,0,0,0,74
0,0,0,0,0,0,16
0,0,0,0,0,0,88
0,0,0,0,0,0,251
0,0,0,0,0,0,85
0,0,0,2,3,23,0
0,0,0,0,0,0,195
0,0,0,0,0,0,15
0,0,0,0,0,0,49
0,0,0,0,0,0,229
0,0,0,0,0,0,7
0,0,0,0,0,0,273
0,0,0,0,3,0,0
1,0,0,6,1,18,0
0,0,0,0,0,0,66
0,0,0,0,0,0,41
1,0,0,8,2,21,0
0,0,0,0,0,0,77
0,2,0,7,4,56,0
0,0,0,0,0,0,14
0,0,0,0,0,0,7
0,2,0,0,0,0,0
1,0,0,0,1,0,120
0,0,0,0,0,0,17
0,1,0,0,0,0,0
0,0,0,0,0,0,53
0,0,0,0,0,0,128
0,0,0,0,0,0,1087
0,0,0,0,0,0,265
0,0,0,0,0,0,240
0,1,0,0,0,0,0
0,0,0,0,0,0,39
5,0,0,0,0,0,0
0,0,0,0,0,0,26
0,1,0,0,0,0,0
0,0,0,0,0,0,37
0,0,0,0,0,0,241
0,0,0,0,0,0,200
0,0,0,0,0,0,68
2,0,0,0,0,0,0
0,0,0,0,0,0,246
0,0,0,0,0,0,14
0,0,0,0,0,0,71
0,0,0,0,0,0,403
2,0,0,0,0,0,0
2,3,0,0,0,1,0
0,0,0,0,0,0,13
0,0,0,0,0,0,372
0,0,0,0,0,0,208
0,0,0,0,0,0,1060
0,0,0,0,0,0,105
0,0,0,0,0,0,608
0,0,0,0,0,0,151
0,0,0,0,0,0,20
0,0,0,0,0,0,88
0,0,0,0,0,0,18
0,0,0,0,0,0,130
0,0,0,0,0,0,8
12,0,0,0,0,0,0
0,0,0,2,0,0,0
0,0,0,0,0,0,401
0,0,0,0,0,0,195
0,0,0,0,0,0,183
0,0,0,0,0,0,132
0,0,0,0,0,0,338
0,0,0,0,1,14,0
0,0,0,0,0,3,0
0,0,0,4,3,47,0
0,0,0,0,5,1,0
0,0,0,0,0,0,158
0,0,0,0,0,0,658
0,0,0,0,0,0,181
0,0,0,0,0,0,118
0,0,0,0,0,0,24
0,0,0,0,0,0,57
0,0,0,0,0,0,314
0,0,0,0,0,0,396
0,0,0,0,0,0,107
0,0,0,0,0,0,256
0,0,0,0,0,0,111
0,0,0,0,0,0,178
0,0,0,0,0,0,32
0,0,0,0,0,0,127
0,0,0,0,0,0,32
0,0,0,4,0,0,0
0,0,0,0,1,24,0
0,0,0,0,0,0,103
0,0,0,0,0,0,119
0,0,0,0,0,0,59
0,0,0,0,0,0,176
0,0,0,2,2,31,0
0,0,0,0,0,0,16
0,0,0,0,0,0,87
0,0,0,5,4,61,0
5,0,0,0,0,0,0
0,0,0,0,0,0,73
0,0,0,0,0,0,96
0,0,1,0,1,16,0
0,0,0,0,0,0,291
2,0,0,0,0,0,0
0,0,0,0,0,0,198
0,0,0,0,0,0,80
0,0,0,0,0,0,119
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,395
0,0,0,0,9,0,0
0,0,0,0,0,0,95
0,0,0,0,0,10,0
0,0,0,0,0,0,9
0,0,0,0,0,0,327
0,0,0,0,0,0,11
0,0,0,0,0,0,570
0,0,0,0,0,0,266
0,0,0,0,0,0,138
0,0,0,0,0,0,687
0,0,0,0,2,10,0
0,0,0,0,0,0,1
0,0,0,0,0,0,34
7,0,0,0,0,0,0
0,0,0,0,0,0,56
0,0,0,0,0,0,62
0,0,0,0,0,0,74
0,0,0,0,6,10,0
0,0,0,0,0,0,70
0,0,0,0,0,0,427
0,0,0,0,0,0,195
0,0,0,0,0,0,174
0,0,0,0,0,0,44
0,0,0,0,0,0,513
0,0,0,0,0,0,211
0,0,0,0,0,0,50
0,0,0,0,0,0,25
0,0,0,0,0,0,224
0,0,0,0,0,0,46
0,0,0,0,0,0,53
0,0,0,0,0,0,88
0,0,0,0,0,0,211
0,0,0,0,0,0,265
0,0,0,0,0,0,446
0,0,0,0,0,0,557
1,0,0,0,0,0,0
0,0,0,0,0,0,273
0,0,0,0,0,0,90
0,0,0,0,0,0,78
0,0,0,0,0,0,445
0,0,1,3,2,26,0
0,0,0,0,0,0,315
0,0,0,0,0,0,1
0,0,0,0,4,0,0
0,0,0,0,0,0,177
0,0,0,0,0,0,199
0,0,0,0,0,0,38
0,0,0,0,0,0,141
0,0,0,0,13,0,0
1,0,1,8,9,66,0
0,0,0,2,0,0,0
0,0,1,0,0,0,0
0,0,0,0,1,5,0
0,0,0,0,0,0,52
0,0,0,0,0,0,63
0,0,0,0,0,0,526
0,0,0,0,0,0,159
0,0,1,0,1,4,0
0,0,0,0,0,0,21
0,0,1,0,0,0,0
0,0,0,0,0,0,26
3,1,0,0,0,0,0
0,0,0,0,0,0,37
0,0,0,2,13,36,0
0,0,0,0,0,0,13
0,0,0,0,3,7,0
0,0,0,0,0,0,186
0,0,0,0,0,0,144
0,0,0,0,0,0,39
0,0,0,1,0,18,0
0,0,0,0,5,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,253
0,0,0,0,0,0,138
0,0,0,0,0,0,68
0,0,0,0,0,0,87
0,0,0,0,0,0,47
0,0,0,0,0,0,7
0,0,0,0,0,0,53
0,0,0,0,4,0,0
1,0,0,6,5,14,0
0,0,0,0,0,0,98
0,0,0,0,4,6,0
0,0,0,0,0,0,134
0,0,0,0,0,0,111
0,0,0,0,0,0,340
0,0,0,0,0,0,389
0,0,0,0,0,0,5
0,0,0,0,0,0,277
0,0,0,0,0,0,25
0,0,0,0,0,0,51
0,0,0,0,0,9,0
0,0,0,0,0,0,119
0,0,0,0,0,0,431
0,0,0,0,0,0,188
0,0,0,0,0,0,45
0,0,0,0,0,0,2
0,0,0,0,0,0,120
0,0,3,0,0,0,0
0,0,0,0,0,0,203
0,1,0,0,0,0,0
0,0,0,1,5,6,0
0,0,0,0,0,0,81
0,0,0,0,0,0,930
0,0,0,0,0,0,39
0,0,0,0,0,0,1242
0,0,0,0,1,0,66
0,0,0,0,0,0,417
0,0,0,0,0,0,32
0,1,0,0,0,13,0
0,0,0,0,0,0,10
0,0,0,0,0,0,336
0,0,0,0,0,0,455
1,1,0,2,3,19,0
0,0,0,0,0,0,31
3,0,0,1,0,0,0
0,0,0,0,0,0,69
0,0,0,0,0,0,261
0,0,0,0,0,0,104
1,0,0,0,0,0,0
0,1,0,1,0,0,0
0,0,0,0,0,0,56
0,0,0,0,0,0,830
0,0,0,0,4,1,0
0,0,0,0,0,0,34
0,0,0,1,0,5,0
0,0,0,0,4,1,0
0,0,0,3,0,0,0
0,0,0,0,0,0,33
0,0,0,0,0,0,621
0,0,0,0,0,0,244
0,0,0,0,0,0,372
0,0,1,1,2,13,0
0,0,0,0,0,0,25
0,0,0,4,0,0,0
0,2,0,0,0,0,0
0,0,0,1,7,1,0
0,0,0,0,0,0,10
0,0,0,0,0,0,204
0,0,0,0,0,0,74
0,0,0,0,0,0,71
0,0,0,1,0,0,0
0,0,0,0,0,0,131
0,0,0,0,0,9,0
0,0,0,0,0,0,19
0,0,0,1,0,9,0
0,0,0,0,0,0,132
0,0,0,2,1,5,0
0,0,0,0,0,0,27
0,0,0,0,0,0,19
0,0,0,0,0,0,50
0,0,1,1,5,37,0
0,0,0,0,0,0,307
0,0,0,0,0,0,148
0,0,0,0,0,2,0
0,0,0,0,0,0,36
0,0,0,0,0,0,28
0,1,0,1,0,0,0
0,0,0,2,1,25,0
0,0,0,0,0,0,206
0,0,1,5,5,59,0
0,0,0,0,0,0,16
0,0,0,0,0,0,163
0,0,0,0,2,2,0
0,0,0,0,0,0,151
0,1,0,0,0,0,0
0,0,0,0,0,10,0
2,0,0,0,0,0,0
0,1,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,84
0,0,0,0,0,0,85
0,0,0,0,0,0,13
0,0,0,0,0,0,24
0,0,0,0,0,0,94
0,0,0,2,0,3,0
0,0,0,1,5,0,0
0,0,0,0,5,11,0
0,0,0,0,0,0,30
0,0,0,0,0,0,149
0,0,0,0,0,0,161
0,0,0,0,0,0,53
0,0,0,0,0,0,180
0,0,0,0,0,0,146
0,0,0,0,0,0,209
0,0,0,0,0,0,257
0,0,0,3,0,22,0
0,0,0,3,1,3,0
1,0,0,0,0,1,0
1,0,2,0,1,38,0
0,0,0,0,0,0,118
0,0,0,0,0,0,65
0,0,0,0,0,0,6
0,0,0,0,0,0,159
0,0,0,0,0,0,73
0,0,0,0,0,0,623
0,0,0,0,0,0,9
0,0,0,0,0,0,50
0,0,0,3,2,32,0
0,0,0,0,0,0,117
0,0,0,0,0,0,11
0,0,0,0,0,0,265
0,0,0,0,0,0,78
0,0,0,1,3,11,0
0,0,0,0,0,0,361
0,0,0,0,0,0,26
0,2,0,0,0,0,0
8,0,0,0,0,0,0
0,0,0,4,7,28,0
0,0,0,0,0,0,52
0,0,0,0,0,0,272
0,0,0,0,0,0,140
0,0,0,0,0,0,289
0,0,0,0,0,0,248
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,0,321
0,0,0,1,3,43,0
0,0,0,0,0,0,103
0,0,0,0,0,0,38
0,0,0,0,0,0,310
0,0,0,0,0,0,87
0,0,0,0,0,0,87
1,0,0,0,0,0,0
0,0,0,0,0,0,130
0,0,0,0,0,0,11
0,0,0,0,0,0,69
4,0,0,0,0,0,0
0,0,0,0,0,0,198
0,0,0,0,0,0,145
0,0,0,0,0,0,542
0,0,0,0,0,0,42
0,0,0,0,0,0,26
0,0,0,0,0,0,32
0,0,0,0,0,0,190
0,0,0,0,0,0,677
0,0,0,0,0,0,29
0,0,0,0,0,0,241
0,2,0,2,0,0,0
0,0,0,0,2,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,108
0,0,0,0,0,0,51
0,0,0,0,0,0,40
0,0,0,0,17,0,0
0,0,0,0,0,0,384
1,0,0,3,3,0,0
0,0,0,0,0,0,340
0,0,0,4,2,1,0
0,1,0,1,5,0,124
0,0,0,0,0,15,0
0,0,0,0,0,0,108
0,0,0,0,0,0,3
0,0,0,0,0,0,70
0,0,0,0,2,0,0
0,0,0,0,0,0,54
1,1,1,6,1,30,0
0,0,0,0,0,0,58
0,0,0,0,1,0,0
0,0,0,0,0,0,74
0,1,0,0,0,0,0
0,0,0,0,0,0,98
0,0,0,3,1,36,0
0,0,0,0,1,5,0
0,0,0,0,0,0,12
0,0,0,0,0,0,145
0,0,0,0,0,0,209
0,0,0,0,0,0,109
0,0,0,0,0,0,11
0,0,0,0,0,0,38
0,0,0,1,0,4,0
0,0,0,0,1,0,0
0,0,0,0,0,0,260
0,0,0,1,0,0,0
0,0,0,0,0,0,165
0,0,0,0,0,0,369
0,0,0,0,0,0,288
0,0,0,0,0,0,180
0,0,0,0,0,0,370
6,0,0,0,0,0,0
0,0,0,0,0,0,222
0,0,0,0,0,0,37
0,0,0,0,0,0,104
0,0,0,0,0,0,92
0,0,0,0,0,6,0
0,0,0,0,0,0,475
0,0,0,0,0,0,28
0,0,0,0,0,0,175
0,0,0,0,0,0,41
0,0,0,0,0,0,39
0,0,0,0,0,0,287
0,0,0,0,2,0,117
0,1,0,0,0,0,0
0,0,0,1,8,6,0
0,0,0,0,0,0,109
0,0,0,0,0,0,47
0,0,0,0,0,0,181
0,0,0,4,1,47,0
0,0,0,0,0,0,31
0,0,0,0,0,0,140
0,0,0,0,0,0,2
0,0,0,0,0,0,331
0,0,0,0,0,0,162
0,0,0,0,0,0,198
0,0,0,0,4,2,0
0,0,0,0,4,4,0
0,0,0,0,0,0,72
0,0,0,0,0,0,84
0,0,0,0,1,1,0
0,0,0,0,0,0,14
0,0,0,0,0,0,377
0,0,0,0,0,0,346
0,0,0,0,0,0,33
0,0,0,0,0,0,27
0,0,0,0,0,0,19
0,0,0,0,0,0,13
0,0,0,0,0,0,2
0,0,0,0,2,1,447
0,0,0,0,0,0,28
0,0,0,0,0,0,95
0,0,0,0,0,1,0
0,0,0,0,0,0,266
0,0,0,0,0,0,105
0,0,0,0,0,0,62
0,0,0,0,0,0,89
0,0,0,0,0,0,30
0,0,0,0,0,0,14
0,0,0,0,0,0,126
0,0,0,0,0,0,65
0,0,0,0,0,0,292
0,0,0,1,1,49,0
0,0,0,0,0,0,375
0,0,0,6,0,8,0
1,0,0,5,1,0,0
0,0,1,1,0,12,0
0,0,0,0,0,0,134
3,0,0,0,0,0,0
0,0,0,0,1,1,75
0,3,0,0,0,0,0
0,0,0,0,0,0,11
0,0,0,0,0,0,3
0,0,0,0,0,0,106
0,0,0,0,0,0,78
0,0,0,0,0,0,41
0,0,0,0,0,0,71
0,0,0,0,0,0,191
0,0,0,0,0,0,280
0,0,0,0,0,5,0
0,0,0,0,0,0,37
0,0,0,0,0,1,0
0,0,0,0,0,0,20
0,0,0,0,0,0,176
0,0,0,0,0,0,45
0,0,0,0,0,0,90
0,0,0,0,2,0,445
0,0,0,0,0,0,137
0,0,0,0,0,0,175
0,0,0,1,1,4,0
0,0,0,0,0,0,123
0,0,0,0,0,0,185
0,0,0,0,0,0,135
0,1,0,0,0,0,0
0,0,0,0,0,0,31
0,0,0,0,0,0,173
0,0,0,0,0,0,127
0,0,0,0,1,0,252
0,0,0,0,0,0,81
0,0,0,0,0,0,92
0,0,0,0,0,0,211
0,0,0,0,0,0,173
0,0,0,0,0,0,73
0,0,0,0,0,0,187
0,0,0,0,0,0,93
0,0,0,0,0,0,82
0,0,0,2,0,7,0
0,0,0,1,0,14,0
0,0,1,0,0,0,0
0,0,0,0,0,0,76
0,0,0,0,0,0,205
0,0,0,0,0,0,160
0,0,0,0,0,0,26
0,0,0,0,0,1,37
0,0,0,0,0,0,37
0,0,0,0,0,0,361
0,0,0,0,1,0,243
0,0,0,0,0,0,64
0,0,1,2,9,52,0
0,0,0,0,0,0,36
0,0,2,4,11,24,0
1,1,0,1,0,0,0
0,0,0,0,0,0,497
0,0,0,0,0,0,116
0,0,0,0,0,0,29
0,0,0,0,0,0,54
0,0,0,0,0,0,146
0,2,0,0,0,0,0
0,0,0,0,0,0,83
0,1,0,0,0,0,0
0,0,0,0,0,0,305
0,0,0,0,0,0,76
0,0,0,0,0,0,170
1,0,0,1,3,46,0
0,0,0,0,0,0,13
0,0,0,0,0,7,0
0,3,0,0,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,0,88
0,0,0,0,0,0,46
0,0,0,0,0,0,40
0,0,0,0,0,0,157
0,0,0,0,0,0,69
0,0,0,0,0,0,366
0,0,0,0,0,0,371
0,0,0,0,0,0,24
1,0,0,0,0,0,0
0,1,0,3,0,0,0
0,0,0,0,0,0,563
0,0,0,0,0,0,67
0,0,0,0,0,0,282
0,0,0,0,4,11,0
0,0,0,0,0,0,155
0,0,0,0,0,0,374
0,0,0,0,0,0,56
0,0,0,0,0,0,41
4,0,0,0,0,0,0
0,0,0,0,0,0,512
0,0,0,0,0,0,22
0,0,0,0,0,0,160
0,0,0,0,0,0,107
0,0,0,0,0,1,0
0,0,0,0,0,0,67
0,0,0,0,0,0,293
0,0,0,0,0,0,42
0,0,0,0,0,0,110
0,0,0,0,0,9,0
0,0,0,0,0,0,341
0,0,0,0,0,0,212
0,0,0,0,0,0,354
1,0,0,0,0,0,0
0,0,0,0,0,0,79
0,0,0,0,1,8,0
0,0,0,0,0,0,562
0,0,0,3,0,13,0
0,0,0,0,0,0,56
1,0,0,0,0,0,0
0,0,0,0,0,0,80
0,0,0,0,0,0,9
0,0,0,0,0,0,309
0,0,0,0,0,0,84
0,0,0,0,0,0,149
0,0,0,0,0,0,131
1,1,0,0,0,0,777
0,0,0,0,0,0,55
1,0,0,0,0,0,0
0,0,0,0,0,0,88
0,0,2,0,0,0,0
0,0,0,0,0,0,83
0,0,0,0,0,0,97
0,0,0,0,0,0,12
0,0,0,0,0,5,0
0,0,0,0,0,0,29
0,0,0,0,0,0,111
0,0,0,0,0,0,11
1,0,0,0,0,0,0
0,0,0,0,0,0,308
0,0,0,0,0,0,310
0,0,0,0,0,0,288
0,0,0,1,6,1,489
0,0,0,0,0,0,393
0,0,0,0,0,0,62
0,0,0,0,0,25,0
0,0,0,0,0,0,129
0,1,0,1,0,12,0
0,0,1,7,0,7,0
0,0,2,0,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,0,226
0,0,0,0,5,0,0
0,0,0,0,0,0,137
0,0,0,0,0,0,24
0,0,0,0,3,0,203
0,0,0,0,0,0,250
0,0,0,0,0,3,0
0,0,0,0,0,0,221
0,0,0,3,2,1,0
6,0,0,0,0,0,0
0,0,0,0,0,0,329
3,0,0,0,0,0,0
0,0,0,0,0,0,213
0,0,0,0,0,0,99
8,0,0,2,0,0,0
0,0,0,0,0,0,234
0,0,0,0,0,0,72
3,0,0,0,0,0,0
0,0,0,0,0,0,260
0,0,0,0,0,0,466
0,0,0,0,0,0,134
0,0,0,0,0,0,76
0,0,0,0,0,0,65
0,0,0,0,0,0,30
0,0,0,0,0,0,327
0,0,0,0,1,0,0
0,0,0,0,0,0,209
0,0,0,0,0,0,46
0,0,0,0,0,0,221
2,0,0,0,0,0,0
0,0,0,0,0,0,16
0,0,0,0,0,0,528
1,0,0,0,0,0,0
0,0,0,0,0,4,0
0,0,0,0,0,0,16
0,0,0,0,0,0,25
0,0,0,0,0,0,27
0,1,0,0,0,0,0
0,0,0,0,0,0,75
0,0,0,0,0,0,26
0,0,0,1,0,26,0
0,0,0,0,0,0,138
0,0,0,0,0,0,20
0,0,0,0,0,0,60
0,0,0,0,0,0,639
0,0,0,0,0,0,72
0,0,0,0,0,0,330
0,1,0,3,0,0,0
0,0,0,0,0,0,30
0,0,0,0,0,0,323
0,0,0,0,0,0,54
0,1,0,0,0,0,0
0,0,0,1,3,34,0
0,0,0,0,0,0,432
0,0,0,0,0,5,0
0,0,0,5,0,0,0
0,0,0,0,0,0,56
0,0,0,0,0,0,32
0,0,0,0,0,0,48
0,0,0,0,0,0,116
0,0,0,0,0,0,310
0,0,0,0,0,0,442
0,1,0,0,0,0,0
0,0,0,0,0,0,14
0,0,0,0,0,0,122
0,0,0,0,0,0,202
0,0,0,0,1,0,51
0,1,0,0,0,0,0
0,0,0,0,17,1,0
0,0,0,0,0,0,6
0,0,0,0,0,0,121
0,0,0,0,0,0,174
1,1,0,10,0,4,0
0,0,0,0,0,0,192
0,0,0,0,0,0,34
0,0,0,0,0,0,187
0,0,0,0,0,0,82
2,0,0,0,0,0,0
0,0,0,0,0,0,17
0,0,0,0,0,0,60
0,0,0,0,0,0,471
0,0,1,1,2,6,0
0,0,0,0,0,27,0
1,0,0,0,0,0,0
0,0,0,0,0,9,0
0,0,0,0,0,0,228
0,0,0,0,0,3,0
0,0,0,0,0,0,277
0,0,0,0,0,0,77
0,0,0,0,0,0,49
0,0,0,0,0,0,114
1,0,0,0,0,0,0
0,0,0,0,0,0,38
0,0,0,0,0,0,343
0,0,0,0,0,0,15
0,0,0,0,0,0,264
0,0,0,0,0,0,118
0,1,0,0,0,0,0
0,0,0,0,3,1,0
0,2,0,0,0,0,0
0,0,0,3,1,19,0
0,0,0,1,3,15,0
0,0,0,3,1,11,0
0,0,0,0,1,0,0
0,0,0,0,0,0,354
1,0,0,0,0,0,0
0,0,0,0,0,0,170
0,0,0,1,2,2,0
0,0,0,0,0,0,192
0,0,0,0,0,0,23
0,0,0,0,0,0,34
1,0,0,0,0,0,0
0,0,0,0,0,0,141
0,0,0,0,0,0,335
0,0,0,0,0,6,0
0,0,0,0,0,0,265
0,0,0,0,0,0,52
0,0,0,0,0,0,92
0,1,0,1,0,23,0
0,0,0,0,0,0,1026
0,0,0,3,0,11,0
0,0,0,0,0,0,20
0,0,0,0,0,0,144
0,0,0,0,0,0,248
1,0,0,0,0,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,34
0,0,0,0,0,0,110
0,0,0,1,0,3,0
0,0,0,2,0,14,0
0,0,0,0,0,0,159
0,0,0,0,0,0,256
0,0,0,0,0,0,142
0,0,0,0,0,0,255
0,0,0,0,0,0,32
0,0,0,0,2,4,0
0,1,0,1,5,33,0
0,0,0,0,0,0,92
0,0,0,0,0,0,38
0,0,0,0,0,0,472
0,0,0,0,0,0,135
0,0,0,0,0,0,71
0,1,0,0,0,0,0
0,0,0,1,3,8,0
0,0,0,0,0,0,81
0,0,0,0,0,0,123
0,0,0,0,0,0,144
0,0,0,0,0,0,4
0,0,0,0,0,0,148
0,0,0,0,0,0,13
0,0,0,0,0,0,1196
0,0,0,0,0,0,7
0,0,0,0,0,0,5
2,0,0,0,0,0,0
0,0,0,0,0,0,584
0,0,0,0,0,0,104
0,0,0,0,0,0,49
0,0,0,0,0,0,353
0,0,0,0,0,0,136
0,0,0,0,0,0,68
0,0,0,0,0,0,21
0,0,0,0,0,0,14
0,0,0,0,0,0,73
0,0,0,0,0,0,351
2,1,0,0,0,0,0
0,0,0,0,0,0,502
0,0,0,0,2,0,569
0,0,0,0,0,0,17
0,0,0,0,0,0,404
0,0,2,1,1,13,0
0,0,0,0,0,0,56
0,0,0,0,0,0,103
0,0,0,0,0,0,61
