"cDC1" "cDC2" "pDC" "Eos" "Mon" "Neu" "B" "T" "MouseID" "Group" "Mouse" "HSPC" "Day" "barcode" "n.cDC1" "n.cDC2" "n.pDC" "n.Eos" "n.Mon" "n.Neu" "n.B" "n.T" "biomass" "filter" "p.cDC1" "p.cDC2" "p.pDC" "p.Eos" "p.Mon" "p.Neu" "p.B" "p.T" "bin" "bin_bias" "umap1" "umap2" "fate" "umap1d" "shannon" "simpson" "group" "norm.biomass"
2179.62331638071 1574.87503708945 825.443068705997 0 0 0 1631.6685584563 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1275 22.7293874476052 6.22883674014563 6.44198807283322 0 0 0 2315.65641132236 0 2351.05662358295 TRUE 0.00966773289065504 0.00264937759374466 0.00274003952444829 0 0 0 0.984942849991152 0 "1-1-1-1-0-0-0-0" 4 -8.22224993682448 -8.63491781508832 "cDC1.cDC2.pDC.B" 5.17746693109266 1.33475216690819 0.725931455571651 "False" 587.764155895738
0 0 0 0 0 125.180816735284 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1282 0 0 0 0 0 13.1232628115611 0 0 13.1232628115611 TRUE 0 0 0 0 0 1 0 0 "0-0-0-0-0-0-0-1" 1 16.7691671224539 2.84831436612566 "Neu" 37.4016350168153 0 0 "False" 13.1232628115611
1844.29665232214 0 194.221898519058 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1286 19.2325586095121 0 1.51576189949017 0 0 0 0 0 20.7483205090023 TRUE 0.92694532076307 0 0.0730546792369294 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -18.6468484342109 -7.79324682404583 "cDC1.pDC" 3.45944410514576 0.314577533222066 0.172396971673652 "False" 10.3741602545012
0 0 0 0 0 0 425.652667423383 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1288 0 0 0 0 0 0 604.08428121453 0 604.08428121453 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 11.6931423299534 -16.9883818330768 "B" -58.4480410790141 0 0 "False" 604.08428121453
838.316660146426 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1293 8.74207209523277 0 0 0 0 0 0 0 8.74207209523277 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.1646286846878 9.0199918787773 "cDC1" 64.0176352207395 0 0 "False" 8.74207209523277
3297.37886324261 9723.14153333486 4127.21534352998 692.201199815413 1114.61382571493 8108.93512851897 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1304 34.3854835745822 38.4562963956817 32.209940364166 6.81854019912321 63.7081773266157 850.095802126683 0 0 1032.49278018597 TRUE 0.0335247608197931 0.0374936747911058 0.0314036748788572 0.00664786140988646 0.0621134614119122 0.828816566688445 0 0 "1-1-1-0-0-1-1-1" 6 6.95076477683281 0.471326687022882 "cDC1.cDC2.pDC.Eos.MoNeu" -4.13025980976029 1.49729597954947 0.740696254600024 "False" 172.082130030995
8886.15659755212 0 6846.3219227968 0 157.622157171808 0 2199.20544835414 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1309 92.6659642094674 0 53.4306069570284 0 9.00923719770321 0 3121.1021196084 0 3276.20792797259 TRUE 0.0282845186406748 0 0.0163086739705476 0 0.00274989786844157 0 0.952656909520336 0 "1-0-1-1-0-0-1-0" 4 -8.84681766138793 -5.60963470906174 "cDC1.pDC.B.Mon" -0.970838704567371 1.01442625543929 0.600586591264168 "False" 819.051981993147
2682.61331246856 1004.26813959327 13304.2000485555 0 0 0 1206.01589103292 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1317 27.9746307047448 3.97201183429575 103.829690115077 0 0 0 1711.57213010784 0 1847.34846276195 TRUE 0.0151431260905266 0.00215011510516929 0.0562047129753971 0 0 0 0.926502045828907 0 "1-1-1-1-0-0-0-0" 4 -7.67391107388955 -4.19964846767851 "cDC1.cDC2.pDC.B" 0.548260046871037 0.8509514885031 0.436297744466918 "False" 461.837115690488
4526.9099647907 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1329 47.207189314257 0 0 0 0 0 0 0 47.207189314257 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.2923852227235 12.4894980691721 "cDC1" 64.8148503733575 0 0 "False" 47.207189314257
1005.97999217571 0 2476.32920611799 295.33917858791 225.17451024544 1516.07878046067 0 32708.7073608618 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1332 10.4904865142793 0 19.3259642184996 2.90924381829258 12.8703388538617 158.93729405113 0 43.1231145484179 250.565685822774 TRUE 0.0423590294254873 0 0.0780353786159536 0.0117470952693406 0.0519685203812661 0.641765232370794 0 0.174124743937158 "1-0-1-0-1-1-1-1" 6 5.88979313471104 0.0740106523891095 "cDC1.pDC.T.Eos.MoNeu" -40.8524015128102 0.602230330935097 0.261340476286343 "False" 41.760947637129
11121.6676912759 3514.93848857645 3156.10585093469 387.632671896631 135.104706147264 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1333 115.978156463421 13.9020414200351 24.6311308667152 3.818382511509 7.72220331231704 0 0 0 169.870297085507 TRUE 0.698445162532215 0.0837210546816067 0.148333916714576 0.0229951128314598 0.0465047532401428 0 0 0 "1-1-1-0-0-1-1-0" 5 -7.82336437296484 4.56335203202389 "cDC1.cDC2.pDC.Eos.Mon" 3.76858720215874 1.04052759108085 0.564247061623907 "False" 33.9740594171014
4303.35885541832 1666.17214068884 679.776644816703 0 303.985588831344 83.4538778235229 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1335 44.8759700888616 6.58992872508161 5.30516664821559 0 17.3749574527133 8.7488418743741 0 0 82.8948647892462 TRUE 0.541360073424997 0.079497430170566 0.0639987369748845 0 0.20960233781535 0.105541421614202 0 0 "1-1-1-0-0-0-1-1" 5 -7.03026193390495 6.71713654164224 "cDC1.cDC2.pDC.MoNeu" 4.24384102167655 1.05594366898496 0.558595624725749 "False" 16.5789729578492
670.653328117141 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1339 6.99365767618622 0 0 0 0 0 0 0 6.99365767618622 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.2152042571936 10.1878270898567 "cDC1" 66.6190370156998 0 0 "False" 6.99365767618622
8550.82993349355 4405.08524867049 2330.6627822287 0 0 0 1206.01589103292 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1340 89.1691353713743 17.422688273161 18.189142793882 0 0 0 1711.57213010784 0 1836.35309654625 TRUE 0.0485577286520116 0.00948765697943871 0.00990503559914023 0 0 0 0.932049578769409 0 "1-1-1-1-0-0-0-0" 4 -9.64137220047845 -4.74941320390846 "cDC1.cDC2.pDC.B" 4.23870266039363 1.16096132329223 0.634537256217647 "False" 459.088274136563
335.32666405857 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1346 3.4968288380931 0 0 0 0 0 0 0 3.4968288380931 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.2477680455537 9.95069571538685 "cDC1" 65.570930435592 0 0 "False" 3.4968288380931
1285.41887889119 1004.26813959327 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1349 13.4045105460236 3.97201183429575 0 0 0 0 0 0 17.3765223803194 TRUE 0.77141503073167 0.22858496926833 0 0 0 0 0 0 "1-1-0-0-0-0-0-0" 2 -6.65499579489245 2.17670283037152 "cDC1.cDC2" 5.38212844361457 0.685589425579933 0.492461304180088 "False" 8.6882611901597
0 3948.59973067354 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1350 0 15.617228348481 0 0 0 0 0 0 15.617228348481 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.18068810750684 27.7568480272758 "cDC2" 53.6051770843776 0 0 "False" 15.617228348481
391.214441401665 2510.67034898318 194.221898519058 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1355 4.07963364444196 9.9300295857394 1.51576189949017 0 0 0 0 0 15.5254251296715 TRUE 0.262771138978033 0.639597917789804 0.0976309432321637 0 0 0 0 0 "1-1-1-0-0-0-0-0" 3 -6.55399287206965 15.4551903749129 "cDC1.cDC2.pDC" 9.34900339646382 0.605047029700504 0.322520335115639 "False" 5.1751417098905
558.877773430951 4245.31531737156 242.777373148823 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1358 5.82804806348852 16.790777299523 1.89470237436271 0 0 0 0 0 24.5135277373742 TRUE 0.23774823949973 0.684959646747341 0.0772921137529292 0 0 0 0 0 "1-1-1-0-0-0-0-0" 3 -7.13923014988562 15.6854121425463 "cDC1.cDC2.pDC" 9.61454845022786 0.535148313873791 0.277871712857772 "False" 8.17117591245807
5700.5532889957 912.971035993883 1116.77591648458 147.669589293955 33.776176536816 125.180816735284 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1359 59.4460902475829 3.61091984935978 8.71563092206843 1.45462190914629 1.93055082807926 13.1232628115611 0 0 89.7356984769441 TRUE 0.673372964611841 0.0409025352855397 0.0987259247498533 0.0164771655002323 0.021868229332213 0.148653180520321 0 0 "1-1-1-0-0-1-1-1" 6 -10.2730388223618 8.74828849914655 "cDC1.cDC2.pDC.Eos.MoNeu" 3.96616977123733 0.926219670747197 0.464089571071574 "False" 14.9559497461573
0 0 0 0 0 0 425.652667423383 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1368 0 0 0 0 0 0 604.08428121453 0 604.08428121453 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 10.4169566810986 -17.0702053363724 "B" -58.4089859027507 0 0 "False" 604.08428121453
2794.38886715475 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1375 29.1402403174425 0 0 0 0 0 0 0 29.1402403174425 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.8366014928513 11.3177286281413 "cDC1" 66.7687082843463 0 0 "False" 29.1402403174425
3129.71553121332 1049.91669139297 631.221170186939 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1400 32.6370691555356 4.15255782676376 4.92622617334305 0 0 0 0 0 41.7158531556425 TRUE 0.782366095540855 0.099543878708905 0.11809002575024 0 0 0 0 0 "1-1-1-0-0-0-0-0" 3 -8.30774449050465 4.83764211510635 "cDC1.cDC2.pDC" 4.16476638290777 0.878369005999338 0.511936871231816 "False" 13.9052843852142
447.102218744761 0 0 0 0 0 31427.3552780931 12707.5852782765 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1402 4.66243845079082 0 0 0 0 0 44601.5560963394 16.7536628562893 44622.9721976465 TRUE 0.000104485161367999 0 0 0 0 0 0.999520065556991 0.000375449281640924 "1-0-0-1-1-0-0-0" 3 0.877417295090439 -14.519514629885 "cDC1.B.T" -31.968229994672 0.650397467145807 0.421722046521715 "False" 14874.3240658822
1620.74554294976 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1417 16.9013393841167 0 0 0 0 0 0 0 16.9013393841167 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -16.3445196814355 12.1077214115157 "cDC1" 63.9711002745358 0 0 "False" 16.9013393841167
1956.07220700833 2373.7246935841 2670.55110463705 0 0 0 1631.6685584563 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1429 20.3981682222098 9.38839160833544 20.8417261179898 0 0 0 2315.65641132236 0 2366.2846972709 TRUE 0.00862033560278508 0.0039675663791273 0.00880778468542994 0 0 0 0.978604313332658 0 "1-1-1-1-0-0-0-0" 4 -7.13185811182515 -7.77618166356048 "cDC1.cDC2.pDC.B" 2.49786121513085 1.36927635249988 0.741584605983001 "False" 591.571174317725
838.316660146426 0 728.332119446468 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1444 8.74207209523277 0 5.68410712308813 0 0 0 0 0 14.4261792183209 TRUE 0.60598665543615 0 0.39401334456385 0 0 0 0 0 "1-0-1-0-0-0-0-0" 2 -6.18535787698648 9.54146803036679 "cDC1.pDC" -1.23455883466521 0.690680872597268 0.49753572026337 "False" 7.21308960916045
335.32666405857 981.443863693424 194.221898519058 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1455 3.4968288380931 3.88173883806176 1.51576189949017 0 0 0 0 0 8.89432957564503 TRUE 0.393152604516514 0.436428491326762 0.170418904156724 0 0 0 0 0 "1-1-1-0-0-0-0-0" 3 -5.0290979829088 6.77627853543903 "cDC1.cDC2.pDC" 8.0816054123748 0.878063190998007 0.512330123221049 "False" 2.96477652521501
1061.86776951881 0 825.443068705997 0 0 0 10073.7797956867 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1473 11.0732913206282 0 6.44198807283322 0 0 0 14296.6613220772 0 14314.1766014706 TRUE 0.000773589122792474 0 0.000450042517441861 0 0 0 0.998776368359766 0 "1-0-1-1-0-0-0-0" 3 -0.208118884707955 -12.5208575715111 "cDC1.pDC.B" -20.4010318019068 0.544111462398113 0.278034338826859 "False" 4771.3922004902
17381.0987537026 10613.2882934289 2282.10730759893 4568.52791878173 4717.40598964197 52520.3071102704 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1475 181.252294774493 41.9769432488075 17.8102023190095 45.0023653142132 269.633598988403 5505.9378196061 0 0 6106.61558956524 TRUE 0.0299016595201666 0.00692504481824542 0.00293819510749304 0.00742415651565656 0.0444821517000896 0.908328792338349 0 0 "1-1-1-0-0-1-1-1" 6 8.2001904982306 -0.546503288865049 "cDC1.cDC2.pDC.Eos.MoNeu" 16.162020427425 1.27686505889152 0.620076296648441 "False" 1017.76926492754
3744.48108198737 365.188414397553 145.666423889294 110.752191970466 461.607746003152 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1478 39.0479220253731 1.44436793974391 1.13682142461763 1.09096643185971 26.3841946504165 0 0 0 70.1952389038706 TRUE 0.565058000446912 0.0209012827727681 0.016450812430998 0.0157872500908187 0.381802654258503 0 0 0 "1-1-1-0-0-1-1-0" 5 -4.2453771872485 7.57288381450746 "cDC1.cDC2.pDC.Eos.Mon" -13.6524463858245 0.809047413354642 0.382104708909583 "False" 14.0390477807741
3073.82775387023 0 971.10949259529 0 0 0 709.421112372304 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1498 32.0542643491868 0 7.57880949745084 0 0 0 1006.80713535755 0 1046.44020920419 TRUE 0.0306317208257546 0 0.0072424677786555 0 0 0 0.96212581139559 0 "1-0-1-1-0-0-0-0" 3 -9.53813310559707 -5.92101142288225 "cDC1.pDC.B" 3.03317671794512 0.890274096868061 0.518015132731242 "False" 348.813403068063
279.438886715475 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1500 2.91402403174425 0 0 0 0 0 0 0 2.91402403174425 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.5840169463631 12.3375725534133 "cDC1" 63.7666137691583 0 0 "False" 2.91402403174425
0 0 0 0 67.5523530736321 0 3688.98978433598 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1505 0 0 0 0 3.86110165615853 0 5235.39710385925 0 5239.25820551541 TRUE 0 0 0 0 0.000736955787384923 0 0.999263044212615 0 "0-0-0-1-0-0-1-0" 2 1.63482437202986 -11.5412362045704 "B.Mon" -29.6164954989908 0.0900802832861745 0.0353184308601786 "False" 2619.6291027577
2179.62331638071 730.376828795106 0 0 22.517451024544 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1508 22.7293874476052 2.88873587948782 0 0 1.28703388538617 0 0 0 26.9051572124792 TRUE 0.844796678499348 0.107367366660395 0 0 0.0478359548402571 0 0 0 "1-1-0-0-0-0-1-0" 3 -9.95523031564973 5.13628163896006 "cDC1.cDC2.Mon" 4.50758100146168 0.604130677520407 0.385473904119816 "False" 8.96838573749307
7265.41105460236 13580.444160409 825.443068705997 1421.31979695431 2341.81490655258 2851.34082563703 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1514 75.7646248253507 53.7124327592267 6.44198807283322 14.0007358755329 133.851524080162 298.918764041115 0 0 596.690805529754 TRUE 0.130025598119959 0.0921801066407407 0.0110555995516725 0.0240277578161599 0.229713068835363 0.512997869036105 0 0 "1-1-1-0-0-1-1-1" 6 1.20760003195695 3.57498975579352 "cDC1.cDC2.pDC.Eos.MoNeu" 7.1784098757986 1.39239408707169 0.683120657041741 "False" 99.4484675882923
14810.2609959202 43617.1912446078 5098.32483612527 12496.5389940009 21504.1657284395 5452.32001780349 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1531 154.443273682446 172.511695803164 39.7887498616169 123.097379061504 1229.11736054379 571.591002459107 0 0 2413.64684047314 TRUE 0.0674262993593095 0.0753145473212559 0.0173708319911571 0.0537414193123955 0.536603719435208 0.249543182580674 0 0 "1-1-1-0-0-1-1-1" 6 0.293196863179322 9.28297127398579 "cDC1.cDC2.pDC.Eos.MoNeu" 7.85532751120361 1.53015072551318 0.736330679372289 "False" 402.27447341219
782.428882803331 319.539862597859 339.888322408352 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1536 8.15926728888392 1.26382194727592 2.6525833241078 0 0 0 0 0 12.0756725602676 TRUE 0.675678083200948 0.104658514129826 0.219663402669226 0 0 0 0 0 "1-1-1-0-0-0-0-0" 3 -6.9526196431987 4.88669035861796 "cDC1.cDC2.pDC" 3.59270025789629 1.00629471315021 0.600844641732468 "False" 4.02522418675587
0 0 0 0 0 0 922.247446083996 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1551 0 0 0 0 0 0 1308.84927596481 0 1308.84927596481 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 10.2341057680552 -17.0052049257982 "B" -59.3392763533082 0 0 "False" 1308.84927596481
0 0 0 0 33.776176536816 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1564 0 0 0 0 1.93055082807926 0 0 0 1.93055082807926 TRUE 0 0 0 0 1 0 0 0 "0-0-0-0-0-0-1-0" 1 22.1919951322057 15.9049626116428 "Mon" 45.6325041214833 0 0 "False" 1.93055082807926
0 1392.28082989067 0 119.981541301338 191.398333708624 1585.62367864693 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1565 0 5.50665277027366 0 1.18188030118135 10.9397880257825 166.227995613107 0 0 185.038197011526 TRUE 0 0.0299508489498845 0 0.00642828227133115 0.0595018339403453 0.904119034838439 0 0 "0-1-0-0-0-1-1-1" 4 8.16229744537446 0.426734784971484 "cDC2.Eos.MoNeu" -4.45062582805189 1.00192542560476 0.583740255127439 "False" 46.2595492528815
1285.41887889119 1004.26813959327 436.999271667881 0 146.363431659536 139.089796372538 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1568 13.4045105460236 3.97201183429575 3.41046427385288 0 8.36572025501012 14.5814031239568 0 0 43.7341100331392 TRUE 0.306500133096717 0.0908218283460208 0.0779817920444392 0 0.191285937879405 0.333410308633418 0 0 "1-1-1-0-0-0-1-1" 5 -0.309599901361985 2.22582395646411 "cDC1.cDC2.pDC.MoNeu" 4.607701764951 1.29864646305299 0.681186186666309 "False" 8.74682200662784
223.55110937238 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1570 2.3312192253954 0 0 0 0 0 0 0 2.3312192253954 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -20.2115734596712 11.1848223200964 "cDC1" 65.2804764965206 0 0 "False" 2.3312192253954
0 0 388.443797038116 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1572 0 0 3.03152379898033 0 0 0 0 0 3.03152379898033 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.327095914926414 17.0896716884363 "pDC" 33.3857141633102 0 0 "False" 3.03152379898033
2459.06220309618 5021.34069796636 534.11022092741 1762.80572219659 1092.09637469039 12573.7175920774 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1574 25.6434114793494 19.8600591714788 4.16834522359796 17.3645490404338 62.4211434412297 1318.15884240569 0 0 1464.98089980222 TRUE 0.0177142317202034 0.0137191453806306 0.0028794543674534 0.0119952700391205 0.0431199491553005 0.910571949337292 0 0 "1-1-1-0-0-1-1-1" 6 8.47795487616585 -0.224845277505616 "cDC1.cDC2.pDC.Eos.MoNeu" -4.60974209653065 1.32428209136085 0.647104174701806 "False" 244.16348330037
1173.643324205 0 0 0 0 41.7269389117614 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1576 12.2389009333259 0 0 0 0 4.37442093718705 0 0 16.613321870513 TRUE 0.736691977000023 0 0 0 0 0.263308022999977 0 0 "1-0-0-0-0-0-0-1" 2 -10.7765018537409 8.62479240354645 "cDC1.Neu" 13.9542197729185 0.149494548742698 0.0663079257190249 "False" 8.3066609352565
614.765550774046 0 1456.66423889294 0 0 0 922.247446083996 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1580 6.41085286983737 0 11.3682142461763 0 0 0 1308.84927596481 0 1326.62834308083 TRUE 0.004832440753489 0 0.00856925325428817 0 0 0 0.986598305992223 0 "1-0-1-1-0-0-0-0" 3 -6.06869769796235 -8.47283118730623 "cDC1.pDC.B" -16.4175068491209 1.03831906472973 0.62616502035204 "False" 442.20944769361
558.877773430951 0 436.999271667881 27.6880479926165 0 0 354.710556186152 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1591 5.82804806348852 0 3.41046427385288 0.272741607964928 0 0 503.403567678774 0 513.187563232045 TRUE 0.0113626041162834 0 0.00664918253493645 0.000531748345858531 0 0 0.981456465002922 0 "1-0-1-1-0-1-0-0" 4 -7.30531064529731 -8.08582830498693 "cDC1.pDC.B.Eos" -16.6232257070897 1.15802294236671 0.668412074294846 "False" 128.296890808011
4303.35885541832 3880.126902974 4952.65841223598 101.522842639594 135.104706147264 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1595 44.8759700888616 15.346409359779 38.6519284369993 1.00005256253807 7.72220331231704 0 0 0 108.596616323033 TRUE 0.417076238501012 0.142629177209966 0.359230137897681 0.00929446561847591 0.0717699807728647 0 0 0 "1-1-1-0-0-1-1-0" 5 -5.60771537689019 7.94129123991684 "cDC1.cDC2.pDC.Eos.Mon" 2.43809153547803 1.17523098538757 0.674935217533336 "False" 21.7193232646066
0 0 2476.32920611799 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1596 0 0 19.3259642184996 0 0 0 0 0 19.3259642184996 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 1.23949303366897 17.2411856318799 "pDC" 33.4369302407849 0 0 "False" 19.3259642184996
9612.69770301235 75730.9474356926 4321.43724204904 4199.35394554684 7070.47962170682 11975.6314676755 2482.97389330306 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1602 100.242426692002 299.525801504394 33.7257022636562 41.3658105413475 404.128640011259 1255.45880897268 3523.82497375141 0 5699.6379742781 TRUE 0.0177160843082885 0.0529359127374646 0.00596042418740487 0.00731067883345316 0.0714226230758702 0.221880244117414 0.622774032740104 0 "1-1-1-1-0-1-1-1" 7 -5.42872386281279 -2.29523071181027 "cDC1.cDC2.pDC.B.Eos.MoNeu" 9.73920188444141 1.21584147170516 0.544636903243903 "False" 814.233996325443
0 0 1505.2197135227 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1604 0 0 11.7471547210488 0 0 0 0 0 11.7471547210488 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.718096898106479 17.5839566052548 "pDC" 32.6586331752545 0 0 "False" 11.7471547210488
6035.87995305427 6870.10704585397 4418.54819130857 11933.5486848177 8995.72168430534 195198.62022922 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1605 62.942919085676 27.1721718664323 34.4835832134013 117.551633032884 514.170037211777 20463.541144161 0 0 21337.4131216041 TRUE 0.00296622667021538 0.00128050656132072 0.00162506165424189 0.0055396984139692 0.0242306028947787 0.964357903805474 0 0 "1-1-1-0-0-1-1-1" 6 10.1852035287693 -0.130985584082037 "cDC1.cDC2.pDC.Eos.MoNeu" 36.4006429770419 0.700465341049235 0.294881413510392 "False" 3556.23552026735
0 0 194.221898519058 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1609 0 0 1.51576189949017 0 0 0 0 0 1.51576189949017 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.377378857324879 16.6229078034412 "pDC" 32.8454848550095 0 0 "False" 1.51576189949017
0 0 0 0 0 0 141.884222474461 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1613 0 0 0 0 0 0 201.36142707151 0 201.36142707151 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 8.40734419019475 -16.9315328655595 "B" -59.5738456544818 0 0 "False" 201.36142707151
502.989996087856 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1614 5.24524325713967 0 0 0 0 0 0 0 5.24524325713967 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -15.5721895262689 11.089582839581 "cDC1" 66.5490294237085 0 0 "False" 5.24524325713967
0 0 0 0 0 0 1773.55278093076 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1615 0 0 0 0 0 0 2517.01783839387 0 2517.01783839387 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 12.2467573064308 -16.8423693206406 "B" -58.4516459550462 0 0 "False" 2517.01783839387
670.653328117141 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1622 6.99365767618622 0 0 0 0 0 0 0 6.99365767618622 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -15.657070372879 10.7784954335034 "cDC1" 66.8410661328702 0 0 "False" 6.99365767618622
502.989996087856 0 0 0 0 0 0 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1626 5.24524325713967 0 0 0 0 0 0 0 5.24524325713967 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.0959160371602 10.1925151132981 "cDC1" 66.5981648277062 0 0 "False" 5.24524325713967
0 0 0 0 0 0 780.363223609535 0 "MPP_Day14_501" "MPP_Day14" 501 "MPP" "Day14" 1627 0 0 0 0 0 0 1107.4878488933 0 1107.4878488933 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 12.0563181463807 -17.2683332036533 "B" -59.5433082234199 0 0 "False" 1107.4878488933
