cDC1,cDC2,pDC,Eos,Mon,Neu,B
0,0,0,0,0,0,11383
82,145,54,62,169,457,2
0,0,0,0,0,0,10419
33,15,8,57,64,87,0
33,22,34,56,123,80,0
37,25,49,63,68,125,75
3,0,1,2,1,15,0
33,49,12,32,44,184,21
0,0,0,0,0,0,2755
126,108,105,144,242,282,328
12,4,12,13,29,28,0
33,55,46,49,86,73,1671
31,21,2,24,86,79,13
2,2,0,0,0,0,0
0,0,0,0,0,0,10653
0,0,0,0,0,0,2777
32,13,10,37,119,42,3079
25,22,8,31,66,48,2319
0,0,0,5,46,20,17021
4,2,2,0,0,0,0
0,0,0,0,17,1,2587
20,23,14,13,1,10,17
5,2,0,12,47,62,0
0,0,0,0,0,0,1638
19,18,17,8,21,95,1
0,0,0,0,0,0,30194
9,3,1,22,23,45,5
15,23,10,18,90,102,0
0,0,0,0,0,0,265
9,14,20,24,100,66,5248
32,57,28,38,50,34,2019
0,0,0,0,0,0,2620
5,21,25,4,1,3,8318
40,73,50,50,130,101,7274
8,2,6,23,62,35,5612
2,6,2,11,33,34,36058
38,42,16,101,253,213,137
154,131,80,163,567,614,649
0,0,0,0,9,0,140
20,32,14,35,52,107,28
39,39,31,56,153,112,11791
5,5,1,8,0,0,0
14,8,4,0,1,10,0
9,10,17,28,72,29,148
123,155,121,108,366,233,8878
0,0,0,0,0,0,1821
5,21,2,3,5,1,13
0,0,0,0,0,0,4692
50,90,55,38,110,127,3892
25,9,8,32,104,319,0
22,9,11,21,12,44,0
0,0,0,0,0,0,8762
1,14,7,0,0,0,2723
20,22,7,31,119,358,0
2,3,6,8,85,23,40
4,16,2,5,46,28,70
8,3,1,11,6,38,877
36,41,19,15,34,44,54
0,0,0,0,0,0,11588
4,0,1,11,11,4,24410
11,36,11,1,0,4,0
20,3,7,28,121,102,0
7,21,11,2,1,3,0
4,7,6,6,40,19,4486
63,43,24,134,490,581,22
2,2,0,9,57,25,6742
51,41,34,28,28,52,74
50,76,43,32,96,83,2362
0,0,0,0,0,0,7064
2,0,0,15,10,9,6969
2,8,1,8,18,98,0
7,7,7,9,4,13,0
0,0,1,0,5,4,88
8,9,5,16,10,4,1936
0,0,0,0,0,0,17595
11,17,5,7,13,16,1027
46,50,13,37,99,146,60
12,4,8,5,3,3,3
0,2,0,0,0,0,9733
5,5,1,7,3,0,783
17,9,5,24,115,86,17837
0,0,0,0,0,0,232
0,0,0,0,0,0,15305
30,15,7,6,15,30,0
0,0,0,0,0,0,14760
0,0,0,0,0,0,1044
133,120,87,184,388,355,1488
5,2,0,0,0,1,0
0,0,0,0,0,0,705
5,6,1,8,48,14,2237
82,103,56,92,263,269,7143
1,0,0,0,2,9,24
0,0,0,4,4,0,6999
0,0,0,0,0,0,7261
14,22,0,1,1,8,9
10,8,5,19,25,13,366
0,0,0,0,0,0,866
17,13,24,38,96,169,0
22,73,23,47,62,89,22
1,0,0,0,0,0,0
30,22,4,38,112,191,2
3,8,2,13,59,39,25571
28,27,9,13,11,25,84
0,0,0,0,0,0,791
19,17,8,1,0,3,0
0,0,0,0,0,0,3386
69,41,14,15,28,81,7
0,0,0,0,0,0,4476
39,27,31,30,107,128,139
14,7,5,4,32,24,6185
0,0,0,0,0,0,3531
29,21,15,16,10,2,0
7,1,4,3,76,116,28
5,1,0,1,13,59,0
1,0,4,10,15,8,0
2,0,1,3,1,1,0
12,25,9,15,54,25,2185
0,0,0,0,0,0,1710
27,16,13,100,365,970,0
41,26,4,43,163,94,690
8,37,15,19,60,35,3909
1,0,0,0,0,0,2223
12,1,2,18,96,134,445
12,18,17,27,74,35,63
5,4,11,27,7,11,0
0,0,0,0,0,0,258
19,13,8,37,65,32,452
71,84,33,70,227,238,4284
19,17,9,19,71,30,252
0,0,0,0,0,0,8033
60,83,77,96,241,135,6175
0,0,0,2,35,18,771
0,0,0,0,0,0,322
5,7,4,20,91,17,5941
78,117,97,112,245,182,9659
5,16,3,0,0,0,0
15,16,10,13,8,37,16
4,0,3,0,0,0,0
156,243,130,209,627,428,24997
40,56,17,17,31,78,0
21,84,14,5,8,63,311
17,21,12,17,67,32,7099
13,22,9,10,12,35,970
7,1,7,22,45,29,13
0,2,0,2,3,16,1658
2,8,3,13,58,145,0
15,3,1,24,96,59,332
0,0,0,0,0,0,10956
9,5,11,9,7,1,0
1,1,0,3,8,11,91
0,0,0,0,0,0,30531
0,0,0,0,0,0,1864
0,0,0,0,0,0,1460
16,25,6,13,19,88,3139
11,36,7,1,3,7,73
0,0,0,0,2,0,2336
6,6,7,12,132,94,367
1,2,0,0,7,3,2826
9,7,17,36,105,94,2
66,39,30,142,428,484,798
0,0,0,0,0,0,2336
22,76,34,53,122,72,1683
0,0,0,0,0,0,14428
14,3,9,43,39,32,0
3,10,5,6,23,8,867
9,17,6,3,18,25,186
61,36,41,99,359,282,387
48,55,43,60,99,178,279
1,0,0,2,46,7,0
0,0,0,0,0,0,4818
27,17,14,32,120,72,74
7,13,11,35,35,33,193
44,73,23,45,88,239,409
0,0,0,0,0,0,1387
0,0,0,0,0,0,1997
19,11,12,58,98,37,88
7,13,10,5,6,22,2575
87,150,70,174,289,455,16295
68,100,85,126,285,165,510
13,8,15,33,112,23,296
21,3,20,1,0,0,0
0,0,0,0,0,0,94
37,3,12,22,28,37,0
294,406,255,420,981,650,26165
0,0,0,0,0,0,468
0,0,0,0,0,0,4587
33,31,9,40,93,22,3271
13,5,5,50,341,447,2
0,0,0,0,0,0,10289
0,0,0,0,0,0,1623
0,0,0,0,0,0,8053
17,15,27,75,118,275,0
0,0,0,0,1,0,9254
3,1,5,1,0,0,0
0,0,0,0,0,0,8489
2,1,3,4,7,12,0
12,14,10,25,38,46,29
4,3,0,2,13,2,1265
62,49,23,8,4,10,0
30,18,10,16,37,54,79
61,97,62,84,211,202,3789
77,127,50,97,197,261,2018
3,1,2,0,0,0,0
12,4,1,1,0,3,0
7,0,5,15,1,1,0
2,3,0,0,18,9,0
82,129,82,110,229,228,1814
25,12,7,12,15,33,0
4,3,0,4,11,16,904
37,33,8,33,77,86,675
1,11,4,1,18,17,370
0,0,0,0,0,0,10936
32,54,34,44,236,97,5117
5,7,1,0,0,6,274
27,9,15,93,199,154,9
41,20,18,16,45,70,987
0,10,0,3,7,6,0
0,0,0,0,0,0,765
0,0,2,2,16,0,7639
0,0,0,0,0,0,1784
15,19,6,4,1,0,62
9,13,16,6,20,9,14230
4,19,1,3,10,10,0
0,0,0,0,0,0,1446
0,0,0,0,0,0,30893
61,85,42,49,90,91,725
25,23,11,15,37,212,0
0,0,0,0,0,0,766
42,35,17,41,85,152,42254
21,14,5,5,14,19,1
0,0,0,0,8,1,2708
27,52,31,48,106,140,14403
10,32,2,10,28,26,5248
128,131,43,117,483,843,466
78,40,47,179,630,518,644
30,34,12,17,21,50,261
4,5,3,5,57,20,2068
3,0,2,12,28,30,15
3,4,5,8,29,14,0
3,0,1,12,26,8,11204
1,1,0,2,3,2,1
0,0,4,1,0,0,95
0,0,0,0,0,0,11396
8,13,11,11,5,6,9
6,22,9,3,1,0,2224
16,15,4,31,293,373,0
0,0,0,0,0,0,8863
0,0,0,0,0,0,478
13,44,5,0,6,38,0
0,0,0,0,0,0,2436
20,31,26,46,47,81,4616
3,1,0,4,8,0,5570
2,0,1,4,0,0,18
9,39,9,4,11,23,3
7,8,2,2,15,15,10883
49,33,7,48,246,674,0
13,14,6,15,27,32,7792
0,0,2,2,19,5,1456
68,56,62,82,192,90,4324
0,0,0,0,0,0,3499
0,9,11,4,12,12,0
22,21,22,30,62,221,0
0,0,0,0,0,0,106
7,11,24,12,8,3,292
2,7,1,6,34,5,12153
1,3,2,13,53,16,370
10,2,15,26,61,141,0
0,0,0,0,0,0,7873
15,3,18,2,1,5,76
56,52,67,65,34,169,1390
3,2,3,2,11,21,40
23,25,26,34,65,87,34
0,0,0,0,0,0,3816
5,1,0,0,0,0,0
28,54,37,62,76,64,6263
0,0,0,0,0,2,0
69,103,28,82,110,263,252
5,2,3,1,16,14,1864
41,99,35,58,135,151,43
38,76,24,36,85,138,6
0,0,0,0,0,0,2097
153,204,131,191,433,396,5749
0,0,0,0,0,0,12868
4,29,4,2,28,6,7906
1,4,2,0,0,0,6954
10,8,14,0,0,0,446
0,0,0,0,11,10,3180
0,0,0,0,0,0,2634
35,20,14,23,31,49,4
2,0,1,3,0,1,0
36,21,17,64,171,85,1975
4,5,9,23,62,43,2385
0,0,0,0,0,0,18432
2,4,0,0,3,1,2730
20,49,13,4,12,38,0
24,41,14,89,397,224,569
52,54,48,102,215,293,28
12,2,6,14,32,13,1
2,1,2,18,35,10,4722
14,15,3,2,0,0,0
86,95,61,108,451,360,1732
0,0,0,0,0,0,5586
2,3,2,3,13,36,0
6,1,1,0,1,0,0
19,22,21,24,28,44,1348
11,6,1,0,0,0,0
8,1,10,12,64,17,3152
0,0,0,1,8,4,5572
4,11,0,15,76,35,1069
0,0,0,0,0,0,1906
10,4,2,18,68,20,3296
62,113,34,83,212,279,4418
17,12,16,18,21,16,293
0,0,0,0,0,0,11033
26,23,9,16,34,36,63
0,0,0,0,0,0,13985
40,30,13,30,108,58,1514
20,23,9,19,83,107,1554
38,69,34,54,238,109,9341
20,17,14,26,11,48,0
0,0,0,0,0,0,296
30,37,29,34,56,76,115
32,48,45,27,148,194,1
23,26,13,43,87,64,2067
7,22,3,6,16,16,8620
1,0,0,1,0,0,0
16,20,21,8,1,0,0
0,0,0,0,0,0,19049
11,23,6,12,25,7,394
0,0,0,0,0,0,4237
0,0,0,0,0,0,3588
0,0,0,0,0,0,9507
0,0,0,0,1,6,14236
7,28,18,31,121,71,3557
1,11,3,2,16,6,9950
1,0,1,0,0,0,0
4,4,0,2,3,9,7461
0,0,0,0,0,0,6960
0,0,0,10,1,3,0
28,19,24,131,744,2383,1
0,0,0,0,0,0,5214
0,0,0,0,0,0,455
0,0,1,3,45,6,15496
6,4,1,12,30,14,3409
7,6,26,14,12,2,0
0,0,0,0,0,0,8906
0,0,0,0,0,0,3277
4,5,5,35,201,57,7699
35,17,33,23,22,32,0
25,25,4,16,79,148,6
0,0,0,0,0,0,7707
35,92,16,21,40,202,0
3,13,6,2,32,23,15
11,0,2,14,7,14,2
5,6,8,10,10,50,6990
0,0,0,0,0,0,874
32,26,20,51,155,73,8969
0,0,0,0,0,0,9195
30,78,27,17,74,52,5552
83,26,23,105,722,1477,0
16,3,11,15,17,52,0
8,6,3,10,18,17,56
10,5,11,21,79,32,239
0,0,0,0,0,0,14372
30,30,17,37,41,66,12
3,3,4,7,24,16,5881
46,35,37,81,90,115,585
18,12,15,10,6,11,272
12,17,10,12,92,69,10685
14,70,27,24,54,26,1709
16,25,3,2,5,9,4908
3,0,4,5,1,9,0
1,4,2,3,6,2,1468
34,31,34,53,41,43,1
3,0,0,5,13,7,2512
0,0,0,0,0,0,19580
0,0,0,0,0,0,1225
24,2,12,13,15,11,0
0,0,0,0,0,0,6412
27,41,9,2,5,31,0
20,15,29,32,63,61,370
0,0,0,0,0,0,1684
7,14,1,5,15,12,0
0,0,0,0,0,0,546
89,128,61,154,415,192,13791
13,2,14,21,14,14,0
3,17,2,21,33,17,2964
1,0,0,1,5,14,0
25,47,53,33,60,47,1272
0,0,0,3,5,12,6458
5,11,4,7,12,21,1040
8,64,6,9,10,37,0
17,19,21,16,47,50,502
7,6,4,39,314,810,0
0,0,0,2,4,2,2630
5,2,17,50,56,39,0
25,14,13,55,191,179,3003
5,4,3,1,8,15,1
0,0,0,0,0,0,4089
68,69,49,58,165,151,7025
44,35,26,70,85,180,227
2,8,5,7,5,15,3
57,73,36,132,341,409,269
24,23,30,83,149,151,139
0,0,0,0,0,0,1058
0,0,0,0,0,0,5307
116,136,93,91,168,136,7420
0,0,0,0,0,0,2766
0,0,0,0,0,0,686
8,4,20,1,16,7,1719
63,57,34,108,406,417,313
12,1,3,19,54,34,1027
18,17,21,11,20,10,50
63,98,46,58,212,174,8880
52,84,26,22,3,10,0
0,0,0,0,0,0,1937
35,53,13,73,100,164,70
1,2,3,7,6,23,0
0,1,1,6,21,19,6284
8,6,2,6,15,58,10
71,90,51,65,133,156,963
16,8,8,35,211,536,0
0,0,0,0,0,0,22415
23,16,20,8,45,13,2463
5,10,5,2,27,18,688
54,50,38,55,75,114,455
1,2,1,3,32,2,2237
8,8,3,17,16,20,0
2,0,0,0,0,0,35
27,33,15,38,115,59,4057
0,10,3,9,51,12,6787
58,70,21,51,80,182,116
14,18,5,43,85,187,1
13,7,10,7,5,14,33
33,40,0,0,0,0,0
2,8,4,3,7,0,6
1,12,4,0,0,0,0
54,67,56,49,163,86,1184
3,11,2,0,0,3,0
64,61,46,53,70,98,1
0,0,0,0,0,0,16477
12,31,27,12,33,59,3
20,4,10,28,104,333,1
70,106,58,83,241,117,13526
40,56,16,62,122,194,990
0,0,0,0,0,0,4551
13,6,3,21,21,29,1011
57,61,31,97,145,309,55
81,87,44,112,268,285,31
15,24,18,15,30,30,0
24,82,23,25,47,51,2895
0,0,0,0,0,0,12948
6,1,1,1,9,17,0
46,35,21,29,74,107,0
0,0,0,0,0,0,4590
18,22,16,37,103,210,18
0,0,0,0,0,0,4882
2,1,4,0,12,16,68
0,0,0,0,0,0,5398
111,63,60,252,809,1379,21
27,29,9,21,51,27,9027
34,46,15,57,61,125,219
23,20,16,42,95,125,31
0,0,0,0,0,0,753
6,7,1,0,22,18,11035
33,52,36,26,40,16,7384
2,4,0,0,6,10,717
0,0,0,0,0,0,5182
8,14,17,83,495,347,0
32,68,28,44,282,138,11959
0,0,0,0,0,0,7870
11,25,10,4,8,9,3
32,62,15,1,7,8,0
0,0,0,0,0,0,3589
13,17,5,4,5,17,13
16,12,8,14,35,26,8
3,0,0,5,27,22,5711
65,45,42,84,84,114,349
26,18,9,36,70,130,3
0,2,15,1,0,0,10
30,11,8,16,47,139,22
0,0,0,0,0,0,984
0,0,0,0,0,0,1680
28,79,31,14,37,29,3721
8,28,1,9,15,28,0
7,1,6,3,10,31,395
35,59,19,55,117,119,448
0,0,0,0,2,5,473
30,26,10,45,97,177,113
4,4,1,0,0,2,38
0,0,0,0,0,0,433
20,21,13,48,95,63,4635
2,0,3,0,0,0,0
0,0,0,0,0,0,29385
11,35,19,25,76,27,737
3,18,3,0,0,1,0
0,0,0,0,0,0,5888
2,0,5,0,0,0,0
69,80,8,22,6,11,0
44,21,17,94,399,273,1284
46,62,54,40,61,111,550
69,85,44,102,324,152,16453
19,17,16,17,21,40,88
0,0,0,0,0,0,6635
47,47,36,103,185,156,2257
19,5,6,17,58,22,4921
93,92,53,75,144,304,374
15,34,13,32,69,74,1743
0,7,0,5,9,4,1410
18,29,6,5,18,15,19
2,10,0,4,7,18,1399
6,5,6,16,10,30,17
20,28,29,48,83,56,843
47,8,18,105,221,444,10
0,0,0,0,0,0,3038
15,21,2,0,1,4,0
3,0,1,8,18,13,0
2,1,2,1,0,0,0
17,26,9,46,168,93,1384
0,0,0,0,0,0,2563
22,42,13,6,5,27,151
33,62,13,11,0,0,0
0,0,1,4,0,0,0
20,27,16,6,1,3,0
33,53,27,14,7,59,68
0,0,0,0,0,0,7939
0,0,0,0,0,0,8129
1,6,1,0,5,6,0
16,2,2,13,9,18,0
31,25,30,163,1026,1576,17
0,0,0,0,0,0,3651
2,5,9,21,105,413,0
0,0,2,3,2,2,522
9,7,5,9,46,12,10352
1,1,0,0,23,12,3146
0,0,0,0,0,0,8041
47,40,46,78,119,77,3306
3,0,1,0,0,0,101
3,13,0,0,0,0,0
70,85,42,86,346,257,24514
114,124,91,164,427,257,6529
3,15,1,4,6,14,28
4,0,0,0,1,4,3279
50,41,28,24,32,22,0
0,0,0,0,0,0,6465
1,0,0,4,12,19,0
16,0,12,13,65,82,0
10,10,5,1,2,1,0
0,0,0,0,0,0,9685
0,0,0,0,0,0,621
5,16,5,18,30,69,12428
3,4,2,1,0,0,2
77,43,47,118,193,229,3
36,23,18,43,58,170,77
5,2,0,5,21,12,2837
0,0,0,0,0,0,9163
0,0,0,0,0,0,580
32,39,21,47,143,108,17697
0,0,0,0,0,0,5397
2,5,0,0,0,0,0
89,67,28,45,114,229,11
0,0,0,0,0,0,1335
0,0,0,0,0,0,4340
11,12,6,34,61,24,7483
5,1,5,19,10,4,1909
0,0,0,0,0,0,1637
11,3,3,4,3,7,0
32,30,29,24,57,22,738
5,10,1,0,1,5,13
0,0,0,0,6,1,1173
40,47,40,30,44,86,200
9,12,24,19,4,16,25
37,25,32,90,354,253,2935
7,3,3,5,1,19,0
43,40,41,31,23,39,3
70,86,37,81,134,74,0
21,61,19,15,77,46,34
4,11,4,6,22,66,0
57,24,39,26,22,31,330
7,5,5,1,1,1,8185
21,45,11,18,37,101,85
30,42,20,13,68,36,12449
0,0,0,0,0,0,10747
11,8,7,14,19,23,539
26,30,21,44,185,128,3132
40,48,24,14,25,83,1869
1,2,12,6,37,19,993
59,23,31,19,32,57,3
0,0,0,0,0,0,752
5,2,1,0,4,3,0
0,0,0,0,0,0,13478
13,30,20,13,11,18,0
29,33,13,37,44,58,779
0,0,0,0,0,0,4308
18,7,21,45,164,116,32
0,0,0,0,0,0,3332
43,50,22,56,131,76,1015
42,22,3,44,96,256,0
3,1,1,1,0,0,0
50,40,25,26,37,130,86
18,7,2,24,94,61,28
25,7,2,1,0,1,0
5,4,1,5,2,13,0
23,59,24,36,33,85,450
0,0,0,0,0,0,18648
3,3,7,2,34,1,0
0,1,0,0,3,1,1766
32,34,12,4,1,6,0
0,0,0,0,0,0,3818
15,24,14,18,90,51,4825
51,69,17,36,52,78,55
27,50,42,61,43,99,123
35,32,2,2,4,25,0
0,8,1,11,39,17,8
16,17,20,23,61,72,17
4,1,5,12,28,15,7398
53,54,21,51,144,68,5451
0,0,0,0,1,0,8050
0,3,0,1,4,2,0
9,1,2,9,8,4,0
0,0,0,0,0,0,5478
0,0,0,0,0,0,1594
0,0,0,0,0,0,2909
3,8,2,27,144,337,0
2,9,2,5,64,9,2389
2,0,1,2,14,3,160
26,36,12,8,29,80,37
3,3,3,8,23,21,28061
0,0,0,2,13,1,1156
0,0,0,0,0,0,8649
0,0,0,0,0,0,4823
4,10,0,5,22,53,2401
3,5,1,8,63,25,10875
8,18,7,12,2,19,0
21,13,8,1,8,28,0
0,0,0,0,0,0,5629
20,50,17,21,73,61,274
49,100,49,109,185,200,9266
31,24,12,12,27,20,0
0,0,0,0,0,0,7703
5,3,4,17,27,13,109
20,3,1,2,0,0,0
40,67,27,53,232,214,331
4,11,2,1,0,0,6010
0,0,0,0,0,0,17492
58,73,30,47,88,203,415
102,123,43,131,195,466,16
6,9,5,1,3,46,1
3,4,0,0,0,1,0
12,5,5,26,52,15,193
7,3,2,7,11,20,20
2,0,2,1,17,7,43
17,50,12,7,1,6,0
21,52,18,35,35,157,0
14,21,16,13,19,22,519
5,3,13,6,33,35,5354
8,27,6,10,43,30,3271
0,0,0,0,0,0,16964
25,8,12,84,842,666,38
0,0,0,0,0,0,5124
51,69,24,51,42,119,1340
0,0,0,0,0,0,21846
148,193,108,153,228,395,350
73,66,45,66,177,345,14574
8,18,4,5,4,21,0
4,3,5,11,100,18,0
0,0,0,0,0,0,5767
14,9,4,1,32,7,7114
3,3,6,2,8,5,51
4,28,4,2,1,15,0
0,0,0,0,0,0,640
59,41,15,55,330,719,0
11,18,18,18,56,27,245
63,92,52,68,254,133,12150
26,15,5,25,190,349,19
54,63,41,87,192,133,3836
0,0,0,0,0,0,1760
0,0,0,0,0,0,636
22,30,8,2,0,0,0
0,0,0,0,11,2,711
20,36,19,41,140,89,3658
3,3,0,0,0,0,0
0,0,0,0,0,1,134
8,5,8,12,14,6,14
0,0,0,0,0,0,606
10,17,6,6,4,5,68
17,5,6,0,0,0,0
8,16,3,14,34,13,6738
13,17,7,17,10,54,0
0,0,0,0,0,0,11418
0,0,0,0,0,0,7925
5,2,1,4,1,9,0
2,4,12,9,4,3,0
8,11,6,12,6,13,4806
12,34,10,32,86,180,33
22,19,4,30,125,330,560
5,1,3,11,40,36,257
0,0,0,1,9,2,6579
26,28,18,31,61,52,0
5,3,1,7,0,1,0
5,7,2,4,2,47,3468
1,0,1,2,0,0,0
15,26,6,35,32,72,15
4,5,2,2,9,11,11282
29,24,5,2,10,3,0
2,10,3,4,10,35,1590
21,15,6,46,145,103,699
3,5,8,9,8,8,4131
22,19,9,39,50,137,14
12,16,26,12,22,15,0
8,18,10,10,22,30,21
0,0,2,6,1,0,0
117,190,35,15,82,360,0
6,4,0,0,0,5,0
2,1,1,5,11,16,3864
26,25,17,28,36,64,298
2,9,11,9,0,0,3
68,80,41,69,157,389,17
187,303,171,255,488,512,9225
73,96,35,34,45,155,4
1,2,0,0,0,0,0
0,0,0,0,0,0,25865
0,0,0,0,0,0,7580
0,0,0,0,0,0,684
4,5,10,17,120,30,357
0,0,0,0,0,0,25327
0,0,0,5,66,34,0
82,60,50,95,317,486,6
21,6,18,15,56,27,993
27,29,25,45,274,130,304
87,126,65,104,240,170,6803
0,0,0,0,0,0,4907
10,12,4,13,27,32,0
18,16,10,39,337,187,1331
25,19,13,51,109,137,4
5,13,1,3,29,23,508
10,6,1,8,12,31,0
0,0,0,0,0,0,1356
11,17,13,8,1,35,0
55,18,44,104,206,186,16
2,2,5,5,17,7,18
13,7,5,3,6,3,0
0,0,0,0,0,0,3846
17,17,3,19,29,62,9698
64,83,61,62,266,161,16290
10,2,1,2,2,4,0
24,26,17,36,113,135,387
1,0,0,0,0,0,0
4,32,5,4,40,16,13157
0,0,0,16,49,25,311
0,0,0,0,0,0,3157
13,1,6,8,5,15,0
0,0,0,0,0,0,13638
7,4,4,2,0,0,0
8,15,10,7,9,37,0
23,40,35,22,61,47,11795
21,49,17,23,64,43,593
16,11,5,22,57,36,1874
0,0,0,0,0,0,2767
8,1,10,1,0,4,0
10,7,1,0,0,0,0
6,17,14,2,7,8,0
16,0,2,13,59,151,105
2,4,2,2,2,0,0
4,6,6,7,4,14,1
50,41,28,104,277,334,80
0,0,0,0,1,2,5526
12,17,5,6,5,5,0
0,0,1,6,2,0,222
0,0,0,0,0,0,4723
14,13,13,20,23,22,0
30,26,23,38,95,161,92
0,0,0,0,0,0,20800
8,19,10,44,128,51,1978
34,11,3,44,149,350,17
4,14,2,3,10,15,3368
21,6,1,0,0,1,0
0,0,0,0,0,0,4938
0,0,0,0,0,0,1312
0,3,0,1,0,1,0
0,0,0,0,0,0,4220
18,27,12,27,107,161,12
5,0,0,5,15,7,701
58,73,32,72,194,118,7285
21,18,10,49,207,52,667
0,0,0,0,0,0,1096
0,0,0,0,0,0,2456
1,0,1,7,6,17,0
6,0,0,0,0,0,0
1,0,1,1,28,3,3366
42,50,49,98,258,145,4852
4,8,4,1,0,0,0
0,0,0,0,0,0,4178
156,240,150,193,429,363,13068
8,5,2,6,0,1,0
3,7,6,2,19,29,2487
8,18,3,0,1,18,0
5,4,1,12,32,112,0
0,0,0,0,0,0,5066
97,81,74,152,385,282,21742
0,0,0,0,0,0,45
9,11,11,6,20,19,88
6,13,9,18,68,19,0
10,16,6,9,39,54,2676
0,0,0,0,0,0,9317
0,0,0,0,0,0,1621
15,24,7,24,33,55,165
116,94,64,148,404,610,385
5,1,5,4,13,5,28
4,5,0,5,21,40,4309
9,10,6,16,14,32,385
0,0,0,0,1,0,4326
0,9,0,6,0,4,2
0,0,0,0,0,0,1977
0,0,0,0,0,0,26320
37,67,40,104,179,146,10050
3,4,5,3,1,10,18
0,0,0,0,0,0,3283
0,0,0,0,0,0,4570
0,0,0,0,0,0,111
0,0,0,0,0,0,1054
28,30,15,4,2,1,0
0,0,0,0,0,0,2342
3,0,3,11,9,5,3249
50,44,34,38,69,67,193
0,0,0,0,0,0,27
4,5,2,1,0,1,0
100,45,14,61,277,480,2
11,11,12,0,13,20,88
0,5,6,3,0,2,0
0,0,2,0,2,1,103
12,8,11,27,107,30,114
24,15,19,30,70,117,6
1,1,3,2,5,9,1165
9,10,5,23,17,4,20
13,16,10,13,63,17,11135
10,28,8,9,8,20,8
0,0,0,0,0,0,2829
0,1,4,2,0,0,3582
20,17,8,65,447,339,5
0,0,0,0,0,0,4434
3,1,0,1,8,2,7175
0,0,0,8,5,6,663
13,10,6,14,24,36,4845
0,0,0,0,0,0,9607
0,0,0,0,0,0,6302
68,80,73,67,103,120,2868
9,6,9,23,32,23,4
0,0,0,0,7,2,3456
4,0,2,7,2,2,12
0,1,3,2,6,19,0
14,22,13,7,11,3,1372
30,11,5,7,31,34,4746
26,14,8,34,175,129,4
42,57,15,25,17,56,29
2,0,1,2,0,0,0
19,3,13,35,26,40,37
46,20,24,69,62,60,2
10,6,7,19,17,37,3
18,15,8,14,61,45,139
0,1,0,0,0,0,0
12,10,11,15,50,23,2529
36,26,23,34,44,77,287
17,42,5,4,15,17,0
0,0,0,0,0,0,364
104,89,54,108,218,279,57
26,20,9,27,66,80,3718
100,96,68,127,426,666,177
4,13,3,8,22,134,0
24,21,9,15,29,22,25
0,0,0,0,0,0,2752
0,0,0,0,0,0,10157
3,0,3,1,2,1,10
0,0,0,0,0,0,3108
37,18,11,14,4,4,0
8,17,18,32,139,67,5222
0,0,0,0,0,0,9772
29,9,15,31,51,64,148
0,0,0,0,0,0,5283
59,36,31,125,320,154,20154
124,89,69,196,499,568,236
0,0,0,0,0,0,10006
0,0,0,0,0,0,3414
2,14,2,1,16,7,27
1,1,6,0,0,0,0
1,0,8,22,85,24,2544
10,22,3,1,1,0,300
0,0,0,0,0,0,1562
0,0,0,0,0,0,2423
0,1,0,0,0,0,0
13,8,9,17,44,46,313
75,119,60,58,141,133,5241
12,8,8,17,18,20,2
0,2,5,1,3,2,296
6,3,3,21,76,65,7731
14,8,2,2,6,11,0
109,126,38,82,150,175,293
0,0,0,0,0,0,103
11,13,2,3,41,46,4063
41,72,30,70,152,93,84
44,56,7,30,35,44,3414
24,17,13,39,88,83,125
2,5,6,8,10,11,69
0,0,0,2,40,6,13634
24,10,0,0,3,0,0
0,5,0,6,0,1,433
4,8,10,10,21,36,204
6,10,4,0,0,3,0
82,106,53,103,220,228,11955
0,0,0,0,0,0,8128
0,0,0,0,0,0,12008
9,18,12,11,35,24,0
0,0,0,2,72,27,2
0,0,0,3,5,1,14582
0,0,0,0,0,0,7489
13,9,6,27,159,72,34909
0,0,0,0,0,0,3591
11,18,13,13,4,11,0
33,35,16,15,65,182,4225
14,14,3,29,29,52,288
20,28,20,14,23,34,0
23,14,7,36,142,167,13
0,0,1,1,0,0,0
5,5,0,16,2,24,0
2,0,4,1,2,11,58
0,0,0,0,0,0,19443
7,5,3,8,45,10,5639
26,16,30,12,1,8,0
202,308,184,258,837,469,26890
68,89,46,67,103,114,352
0,0,0,0,0,0,2985
37,26,20,60,127,135,35
0,0,0,0,0,0,14497
0,0,0,0,0,0,22481
0,0,0,0,0,0,1644
2,1,0,2,0,0,0
46,73,26,99,427,946,75
0,0,0,0,0,0,9279
0,0,0,0,0,0,1539
46,43,31,6,14,47,82
0,0,0,0,0,0,10243
71,54,16,44,99,87,0
0,0,0,0,0,0,201
22,23,23,9,6,12,84
10,23,7,7,13,11,10
42,58,14,15,8,4,0
7,4,2,23,216,152,0
13,6,11,6,1,17,0
31,62,32,32,76,51,1973
3,0,0,0,0,0,0
25,19,8,3,3,27,0
26,12,5,12,35,18,0
0,0,0,0,0,0,16677
0,0,0,0,0,0,15651
20,23,9,21,52,32,8050
0,0,0,0,0,0,4865
0,0,0,0,0,0,3484
8,13,14,3,8,39,3
0,0,0,0,10,2,3531
9,3,5,0,1,19,0
5,1,4,36,189,105,0
0,0,0,0,0,0,3419
33,55,37,42,185,56,17932
15,15,20,48,19,21,0
0,1,0,4,12,21,23219
9,14,2,1,1,1,12
11,24,9,14,72,33,6923
