cDC1,cDC2,pDC,Eos,Mon,Neu,B
3,1,1,19,15,29,10
14,29,25,22,61,53,5
4,15,0,4,3,3,487
0,0,14,0,0,2,0
7,33,5,5,14,12,0
18,5,0,0,0,0,0
17,2,27,23,15,80,5
19,38,16,34,123,53,11330
7,3,1,5,2,3,0
0,0,0,0,0,0,2639
10,5,4,2,13,21,82
5,8,0,6,3,10,121
39,20,39,43,36,108,15
4,0,0,0,0,0,0
0,0,0,0,0,0,1287
41,116,28,5,30,25,39
46,31,21,74,68,95,61
52,52,36,142,161,279,7
0,0,0,0,0,0,11312
92,164,94,89,195,170,3246
2,26,11,12,60,37,12
1,10,6,57,208,145,672
8,4,15,47,87,96,12
22,55,9,35,110,30,13642
0,0,0,0,10,3,12
0,0,0,0,0,0,11880
10,40,5,8,4,4,0
14,32,11,22,34,37,164
31,78,38,109,144,323,165
2,1,6,21,6,6,8
3,3,1,3,6,6,468
27,32,4,8,3,30,0
1,0,4,0,0,0,0
18,8,13,1,3,2,0
55,209,25,179,372,410,1245
3,18,5,4,8,17,1
0,0,0,0,0,0,5157
1,10,1,7,20,16,3237
5,26,6,0,2,3,2
18,23,40,73,151,272,104
3,1,1,36,16,49,0
15,27,8,11,18,19,409
8,4,8,46,55,183,15
49,139,10,63,88,157,250
72,95,87,104,182,162,8034
0,1,0,20,4,3,1
54,52,54,134,237,286,172
12,59,9,19,49,26,625
146,120,137,212,214,389,724
54,91,41,50,88,46,683
6,24,15,4,18,43,1
0,0,0,0,0,0,5762
17,27,24,40,49,81,81
0,0,0,0,0,0,13324
1,3,10,3,3,19,0
0,0,0,1,7,2,2061
0,0,0,5,11,8,1163
20,25,10,3,5,2,0
6,0,5,1,0,5,52
23,5,20,166,216,568,20
19,21,22,25,36,42,56
0,0,0,0,0,0,821
5,20,17,20,20,22,5
5,7,1,0,0,2,5507
5,12,0,8,25,7,39642
0,0,0,0,0,0,3845
64,166,41,67,186,108,14962
9,25,13,16,12,5,668
0,0,0,0,0,0,2195
0,1,0,1,0,5,1712
2,2,1,8,5,1,0
1,23,12,4,15,32,82
0,0,0,0,0,0,3804
32,37,5,1,0,0,0
34,46,26,98,87,122,364
31,26,42,96,138,344,2744
14,31,1,3,21,3,9
45,43,29,55,97,119,85
0,0,0,0,0,0,5239
0,0,0,0,0,0,1431
44,47,31,40,36,67,78
0,0,0,0,0,0,2134
0,0,0,0,0,0,828
15,24,8,11,19,45,3790
35,88,15,59,119,71,12641
15,7,0,0,0,0,0
0,0,0,0,0,0,7909
1,11,8,5,14,9,913
1,0,0,0,0,0,0
3,0,4,0,2,0,0
0,0,0,0,0,0,1394
2,0,9,4,5,30,0
0,0,0,0,0,0,2295
0,0,0,0,0,0,286
5,3,6,12,4,14,0
16,37,2,8,97,73,0
2,12,3,21,20,9,196
6,28,11,2,12,3,13935
3,3,3,2,10,17,1
9,11,8,8,10,16,2
0,3,1,3,15,6,20497
5,3,7,106,122,166,1
4,5,0,7,7,7,0
0,0,0,0,0,0,7694
12,26,6,10,50,15,3828
1,12,0,1,7,2,1961
9,38,5,3,12,1,953
16,7,16,27,8,15,0
0,0,0,0,0,0,5383
1,0,0,0,0,1,0
6,2,0,1,7,6,1349
6,9,8,3,15,19,65
1,27,0,0,0,0,18299
0,0,1,1,3,1,62
31,131,27,42,127,76,11073
7,26,11,82,289,164,48
0,0,10,0,3,3,0
79,154,29,13,26,22,84
0,1,0,2,1,5,347
0,0,0,0,0,0,45
0,0,0,0,0,0,10478
0,0,0,0,0,0,399
0,0,0,1,0,0,4277
0,0,15,30,52,24,3
16,43,4,27,77,42,8581
5,3,3,12,27,23,0
144,192,107,137,294,280,5815
0,0,0,0,0,0,2137
10,31,3,20,21,53,2523
3,3,0,0,6,1,0
8,1,8,16,1,15,59
75,65,77,180,141,183,1023
8,14,33,14,9,79,35
55,60,81,125,156,225,2393
50,101,11,86,210,113,15553
39,117,1,11,71,48,2
21,80,1,7,14,5,0
9,15,3,8,43,16,46
52,81,31,80,148,196,140
0,0,0,0,0,0,2754
0,0,0,0,0,0,686
4,28,2,0,1,2,53
29,48,8,38,89,57,15771
0,0,0,0,0,0,7549
0,2,6,5,8,25,1
0,0,0,0,1,0,228
4,9,1,10,39,11,48959
4,9,21,49,66,248,0
1,1,0,0,0,0,6806
3,2,0,2,15,2,1889
5,23,6,1,3,3,0
35,78,37,114,154,145,449
8,4,12,32,9,26,0
0,1,4,9,10,4,1
42,40,31,74,101,116,209
4,13,14,18,22,25,6
20,4,6,18,12,99,0
18,28,5,27,48,34,3874
14,30,16,77,102,80,14481
0,6,0,0,0,0,2243
24,32,46,128,234,372,26
1,0,0,0,0,0,0
15,25,7,30,56,52,597
81,66,59,83,214,207,3843
3,2,1,69,92,112,0
0,0,0,0,0,0,3118
4,2,27,4,3,16,0
0,0,0,0,0,0,10086
7,9,18,15,4,2,0
17,59,11,27,128,57,8132
1,2,1,1,7,5,1839
82,87,41,106,185,189,3561
1,6,1,0,23,8,2315
0,0,0,0,0,0,13088
13,19,1,11,4,4,6396
2,0,1,3,0,8,698
39,59,21,53,71,184,508
13,8,34,47,37,63,177
0,4,0,2,35,16,5311
10,3,13,11,6,40,0
12,18,3,30,42,52,184
0,0,0,0,0,0,1103
10,16,32,22,70,100,61
37,30,4,8,12,5,256
8,13,0,0,2,0,31
2,1,6,4,9,4,16700
52,86,31,44,48,131,9
0,0,0,0,0,0,3419
4,4,1,7,51,11,6352
0,0,0,0,0,0,5609
55,104,35,108,157,102,1602
0,9,0,0,6,1,31163
15,26,22,26,56,125,7012
34,19,25,140,96,268,2
13,46,22,49,148,105,17275
106,76,47,188,189,446,42
0,0,0,0,0,0,312
12,9,10,122,230,279,2
7,23,11,94,248,228,21
14,17,7,11,24,8,47
15,10,5,1,4,22,0
6,1,1,6,7,12,3
2,21,5,39,61,88,0
12,2,13,22,17,29,32
84,54,55,139,213,369,250
13,39,16,20,30,22,36
13,10,2,26,27,29,17
1,8,27,31,63,60,4
0,0,0,0,1,1,6370
8,45,6,21,50,79,1147
0,8,0,3,15,6,708
0,0,0,0,0,0,2834
12,4,6,0,0,0,0
0,0,0,0,0,0,2872
28,51,9,10,38,29,52
0,8,0,0,0,0,3626
1,0,3,0,3,0,1
52,18,20,58,86,145,18
13,11,5,10,10,47,87
0,0,1,11,58,72,0
0,0,5,1,0,0,0
1,1,5,4,7,37,0
40,48,16,55,115,77,3690
17,11,8,6,45,59,16
6,4,4,14,7,39,52
0,0,0,2,7,2,12653
0,0,0,0,0,0,450
104,216,67,82,268,161,8808
16,33,5,12,50,46,12851
0,0,0,0,7,6,0
0,0,1,3,11,6,2548
0,0,1,1,0,2,2126
0,4,16,15,10,20,29
0,0,0,0,0,4,15622
1,8,0,0,0,0,345
0,5,1,3,34,9,1123
73,12,0,0,0,0,0
48,28,27,17,18,50,3
6,1,11,55,51,60,1
2,5,1,51,99,37,10
1,10,7,2,0,1,115
2,0,0,0,0,0,2235
0,0,0,0,0,0,18395
0,0,0,0,0,0,2845
47,42,27,55,97,135,85
4,2,6,20,20,50,0
0,0,0,0,0,0,3947
155,179,104,228,341,547,535
1,33,0,0,1,1,0
0,0,0,0,0,0,9453
3,9,13,31,37,34,1
22,14,17,73,136,264,294
4,3,1,0,0,0,431
3,11,1,9,13,4,4
59,88,41,90,135,136,4148
20,73,24,50,97,67,3096
3,7,1,18,18,21,32
1,0,12,6,9,8,288
0,0,0,1,2,0,5031
0,0,0,0,0,0,2619
19,17,75,183,235,287,50
0,0,0,0,0,0,748
21,39,0,0,1,0,0
33,21,17,26,34,81,196
2,0,3,19,27,73,0
0,0,0,0,0,0,466
2,10,5,3,8,9,1
69,119,35,90,210,178,919
5,5,2,6,21,7,1110
4,0,7,3,6,11,0
42,44,9,49,99,56,50
0,0,0,0,0,0,1620
18,3,0,0,0,0,0
0,0,0,0,0,0,1723
9,48,9,13,18,19,0
0,0,0,0,0,0,1426
5,34,13,35,52,39,21774
18,4,9,1,1,4,0
11,71,3,26,96,48,6
16,45,10,44,134,61,14185
1,1,10,13,5,22,0
33,25,29,24,39,34,431
5,6,1,7,1,13,0
0,0,0,0,0,0,8717
7,19,20,50,44,66,29
0,0,0,0,0,0,889
6,19,4,33,52,26,2212
0,0,0,0,5,0,5148
0,0,0,0,0,0,1776
7,20,0,15,71,17,42
0,0,0,0,0,0,571
2,1,1,2,14,2,10592
2,6,2,28,67,30,4019
8,4,1,0,2,1,0
20,43,24,52,26,60,1042
10,10,2,3,3,1,241
2,25,1,6,10,2,6
4,1,5,4,9,4,7
18,70,10,0,0,2,0
9,13,7,30,51,21,14
0,0,0,0,0,0,2708
29,48,39,135,187,203,87
5,3,10,38,77,93,425
20,22,22,40,57,56,156
64,106,38,62,102,93,264
15,24,4,12,6,27,177
49,144,45,53,128,106,2029
0,0,0,0,0,0,1864
61,32,50,149,192,312,26
0,0,0,0,1,0,8384
0,0,0,0,0,0,593
3,1,4,3,4,21,0
10,5,5,16,12,40,0
32,29,1,21,5,16,11
0,11,4,28,11,12,0
3,13,1,23,84,71,36
4,32,9,108,182,191,46
7,54,0,1,2,0,0
0,0,0,0,0,0,1628
18,1,16,45,75,121,30
6,4,6,49,47,112,0
6,4,6,3,21,7,3
24,77,13,27,55,40,431
14,13,17,24,60,105,6
0,0,0,1,2,0,1323
5,6,3,71,178,134,67
3,2,0,0,0,0,0
16,5,3,22,2,6,159
27,13,4,1,18,6,0
0,0,0,0,0,0,5874
0,0,0,0,0,0,9166
15,19,26,85,68,101,0
9,2,0,0,0,3,0
0,0,0,0,0,0,924
32,22,17,35,41,83,17
35,53,1,0,19,1,0
8,6,0,0,0,0,0
8,12,13,69,82,255,2
0,0,0,0,0,0,842
12,9,8,21,54,25,28
6,23,4,15,26,11,4821
40,82,18,21,109,73,9216
21,59,21,36,143,73,11924
16,4,26,101,209,462,48
0,0,0,0,0,0,4410
0,0,0,0,0,0,7338
5,8,4,64,140,116,10
13,43,7,7,21,23,154
1,14,2,1,11,1,121
36,53,16,44,74,47,706
0,2,0,5,12,7,19386
2,4,3,0,0,3,0
46,63,30,39,83,85,67
10,24,1,0,0,0,0
7,22,10,8,24,6,7
20,5,5,13,14,29,0
1,3,1,4,9,3,0
37,38,0,0,0,0,0
0,7,0,1,2,0,0
0,0,0,0,0,0,2271
14,14,14,22,31,34,3
0,5,2,85,241,365,4
12,40,14,24,60,43,204
0,1,1,6,24,2,18110
12,26,8,36,84,121,13
51,14,21,97,162,152,253
19,26,27,18,54,14,1082
6,2,11,19,15,24,17
0,0,0,0,0,0,6597
8,27,2,0,0,0,0
0,0,0,0,0,0,10482
0,1,3,1,2,23,0
5,0,3,18,27,24,0
6,14,5,54,118,106,1111
3,3,7,14,21,59,2
24,5,10,2,8,6,0
49,79,44,48,91,129,2097
0,4,0,7,31,8,1
5,1,9,31,47,56,180
0,0,0,0,0,0,3200
22,76,13,19,103,55,46
16,23,15,90,121,108,1012
9,13,28,59,18,39,355
15,18,0,1,1,0,0
32,50,3,3,3,18,0
23,48,49,208,584,812,15
0,1,4,6,0,14,161
1,13,3,0,0,0,0
0,0,0,0,0,0,3596
31,34,17,43,134,69,11994
9,3,1,8,6,46,25
30,39,17,26,121,64,615
55,151,38,70,101,80,5432
1,0,2,10,12,11,0
37,79,24,53,191,84,41118
0,0,0,0,0,0,1607
26,78,37,43,113,104,12552
16,80,24,122,477,471,15
16,12,18,7,9,33,4
13,18,3,11,28,38,0
0,0,0,0,0,0,2756
6,6,14,26,22,28,1798
1,0,0,0,0,0,0
0,3,0,4,31,8,5499
15,24,4,0,1,1,1
0,0,0,0,0,0,10026
5,31,0,15,68,33,5866
0,1,2,22,69,121,3
1,0,1,1,4,0,0
14,31,5,2,18,3,4
11,11,26,49,47,92,28
1,7,0,0,3,1,1644
1,0,1,18,10,46,1
0,0,0,0,0,0,6557
0,0,0,0,0,0,5776
10,70,13,11,43,11,9890
3,0,5,8,4,17,0
34,65,10,34,88,46,412
9,8,8,6,9,9,0
24,112,0,0,0,0,0
0,1,0,10,15,12,4809
23,31,42,96,85,117,123
4,1,8,12,11,52,6
25,61,18,34,111,54,3035
4,5,0,2,0,1,0
0,0,0,0,0,0,2330
8,9,0,7,3,9,0
9,13,0,0,3,0,0
1,5,0,0,4,0,1689
14,25,3,2,19,10,1945
0,2,0,0,0,0,316
0,0,4,0,0,1,0
0,0,0,0,0,0,1360
49,39,64,59,38,108,55
23,61,30,47,54,64,5066
0,0,0,0,0,0,2361
0,0,0,0,0,0,13009
4,1,0,0,0,0,0
0,0,0,0,0,0,3725
240,397,116,291,650,424,23196
1,7,0,0,0,0,0
172,329,95,143,488,318,15161
0,0,0,0,0,0,2674
14,28,3,5,31,26,2942
9,19,2,31,125,54,44
34,32,23,109,183,271,378
0,5,2,1,9,0,0
2,3,8,35,169,161,3
9,7,2,5,9,14,1
5,3,1,5,5,3,31
0,0,0,0,0,0,2100
1,6,1,3,0,18,0
60,43,53,55,71,152,1703
3,0,12,14,4,6,0
5,25,5,8,17,36,1
54,130,35,81,156,216,762
0,0,0,0,0,0,318
36,65,6,36,115,74,74
0,0,0,0,0,0,109
0,0,0,0,0,0,6810
21,49,3,14,59,33,247
18,20,12,21,40,43,326
3,1,3,6,8,9,0
51,123,48,106,239,158,17427
0,0,0,0,0,0,5092
0,0,0,0,0,0,8229
22,32,5,34,101,48,9526
3,2,7,12,17,38,0
3,6,13,31,101,85,13
37,90,31,56,101,72,463
0,0,0,0,0,0,11106
0,0,0,0,0,0,3342
23,41,22,51,101,177,12160
52,114,24,70,110,72,1045
20,22,10,68,65,126,562
0,0,0,0,0,0,27422
11,15,4,6,37,16,6666
24,24,35,103,225,329,7
0,0,0,0,0,0,2784
88,109,26,75,132,128,53
67,144,68,51,181,118,4476
0,0,0,0,0,0,16455
0,0,0,0,0,1,0
8,31,7,13,12,40,458
16,0,2,9,1,15,14
11,32,2,22,26,31,4
57,48,52,85,119,142,192
14,6,33,34,25,33,0
0,4,0,2,17,2,4740
10,11,16,25,18,51,2
8,2,6,16,28,35,26
24,33,33,68,97,130,38
10,42,2,2,1,2,0
0,0,0,0,0,0,13471
26,74,60,42,72,87,225
0,0,0,2,24,52,24
32,48,33,26,65,74,3609
3,11,10,10,11,27,0
12,51,16,47,111,65,2261
25,18,32,83,99,221,28
0,0,0,0,0,0,25482
7,9,2,13,44,30,93
0,0,0,0,0,0,1018
0,0,0,0,0,0,2843
0,0,0,0,0,0,5315
59,86,50,79,106,204,189
4,14,11,42,56,47,7785
13,39,1,21,36,38,1
57,106,39,156,260,178,219
0,7,5,1,0,0,0
5,13,6,2,14,15,144
0,0,0,0,0,0,937
3,4,0,6,19,9,5338
3,2,2,3,7,11,673
30,21,17,29,59,54,256
18,8,12,25,40,60,5590
7,20,5,5,21,4,498
0,0,0,0,0,0,10422
113,147,158,447,516,1040,348
77,123,40,75,177,115,3717
0,0,0,0,0,0,5697
0,0,0,4,0,1,3782
9,49,13,37,89,63,8445
2,21,7,19,23,20,3122
2,1,4,1,0,2,0
6,52,4,6,32,2,1240
0,0,0,0,0,0,5295
75,116,50,155,369,352,2842
1,5,0,0,5,1,0
39,29,24,38,27,88,11
19,23,10,12,26,34,120
75,52,52,82,105,154,35
5,29,6,57,78,160,272
14,2,1,0,0,0,0
42,25,30,6,26,16,0
11,21,7,31,16,20,130
0,6,1,1,3,11,0
0,0,0,3,0,0,0
2,0,2,0,0,0,401
0,0,0,0,0,0,1784
26,82,38,192,373,492,104
12,8,6,69,66,80,55
0,0,0,5,6,11,0
33,7,11,21,51,65,86
0,0,0,0,0,0,6703
0,1,0,0,0,0,6484
8,5,4,1,0,0,39
26,117,14,30,107,41,9104
10,4,0,2,38,7,0
72,114,57,83,109,214,127
0,0,7,6,11,50,0
1,0,1,0,0,0,0
17,17,13,63,133,123,51
3,7,12,5,9,10,46
0,0,0,0,0,0,3376
2,6,4,9,5,37,0
48,52,18,47,110,54,3015
7,1,5,52,27,61,66
39,63,25,94,234,205,1066
119,194,71,176,252,318,3174
47,113,38,207,509,880,56
12,1,7,8,2,19,1
0,0,0,0,0,0,2308
28,40,10,36,75,44,675
8,30,20,80,199,134,51
0,9,0,2,3,1,0
24,50,2,0,3,1,0
12,33,10,19,51,46,6366
1,5,0,8,3,0,9318
6,4,26,39,23,24,0
13,5,20,10,23,16,0
0,0,0,0,0,0,1714
0,0,0,0,0,0,66
27,146,1,20,70,65,0
32,39,20,61,140,116,5175
22,32,8,29,34,32,531
25,18,17,24,55,157,651
0,0,0,0,0,0,20224
0,1,7,32,86,19,10
9,0,0,4,9,15,138
17,27,4,0,8,17,526
15,16,3,20,48,98,1
8,35,0,7,57,18,862
7,19,7,6,37,7,1608
38,108,16,24,75,69,6328
9,18,15,24,18,25,1032
0,0,0,0,0,0,1145
17,53,6,23,58,53,3108
5,3,0,0,0,1,2178
29,38,33,120,199,148,23866
0,0,0,0,0,0,12300
52,83,21,60,132,59,12075
0,0,0,0,0,0,4297
29,45,1,0,0,0,0
0,0,1,0,2,0,14558
1,7,12,21,19,22,1301
14,22,2,2,45,7,3838
0,0,0,0,0,0,815
0,0,0,0,0,0,8096
14,47,7,32,66,36,2791
32,55,26,50,155,83,12812
52,107,44,21,82,37,2071
0,5,0,16,52,40,0
24,29,13,39,89,58,50
21,67,18,13,23,24,340
13,32,6,29,93,58,21699
6,15,2,5,19,2,136
25,49,15,3,17,8,3
4,2,6,5,13,22,1341
3,8,4,3,20,14,3
16,24,4,18,57,24,4707
0,0,0,0,3,0,1222
12,40,21,16,29,40,11
1,0,0,0,0,0,0
32,20,15,37,66,120,60
40,66,36,69,102,160,1794
13,12,22,44,75,167,0
0,2,4,0,0,0,0
47,49,44,133,124,269,1482
11,8,7,8,13,6,733
31,63,17,42,31,25,0
0,4,6,30,73,218,0
0,0,0,2,10,27,0
3,0,1,0,0,0,0
5,0,0,0,0,1,0
0,0,0,0,0,0,40551
25,106,16,29,66,59,1797
16,4,1,4,14,18,10
23,7,0,0,0,0,0
0,0,0,0,0,0,4299
0,0,0,0,0,0,12662
7,43,2,19,55,12,17409
11,35,0,1,0,0,0
50,143,4,20,58,41,1
10,9,1,23,25,15,55
21,8,3,0,0,1,0
9,18,13,29,41,26,37
0,0,0,0,1,6,0
30,23,24,30,97,65,716
7,14,8,19,58,57,280
0,0,0,0,0,0,1034
13,24,10,18,19,6,16
2,16,5,0,7,5,20
1,0,1,9,9,13,9052
0,0,0,0,0,0,9957
0,0,0,0,3,0,3195
0,0,0,0,0,0,2115
65,51,59,68,73,136,1104
0,0,0,0,0,0,23597
0,0,0,0,0,0,1026
40,107,8,42,153,104,51
1,0,0,0,0,0,0
2,8,0,0,0,0,0
4,0,1,5,3,31,2652
1,21,1,27,26,29,0
0,0,0,0,0,0,8870
6,3,1,0,4,2,0
25,78,33,50,121,69,3518
0,0,0,1,4,0,9476
0,2,0,1,3,1,18173
22,35,2,15,8,15,0
21,63,2,6,42,10,1
12,29,9,41,63,95,9039
2,2,1,7,9,22,15119
38,52,36,43,104,106,2685
0,2,4,6,28,33,0
7,24,0,1,3,1,8121
0,8,0,2,15,3,1284
16,31,10,23,82,75,6905
0,1,0,0,1,1,3286
21,13,4,0,2,16,8
1,9,0,0,2,4,0
19,33,20,24,46,74,6
0,5,0,0,13,4,1535
0,0,0,0,0,0,585
10,5,13,14,23,34,16
6,3,3,17,10,34,2
0,10,0,0,0,0,0
51,85,22,30,46,38,7134
1,2,1,0,4,6,6
13,26,0,2,0,0,0
16,26,7,15,132,56,5151
2,15,2,8,11,19,3107
3,8,2,5,32,41,2
11,6,10,7,5,11,500
0,0,0,0,0,0,12486
0,0,0,0,0,0,1891
87,181,65,138,282,181,9705
0,0,0,0,0,0,10287
18,10,35,47,64,188,14
46,54,17,51,141,93,1508
1,10,7,7,3,4,0
1,0,0,19,7,27,0
18,1,4,5,7,24,6
9,2,0,0,0,0,0
31,42,7,14,50,41,146
0,0,0,0,0,0,5654
0,0,0,0,0,0,43078
17,21,5,17,31,58,106
27,17,18,75,65,81,58
0,0,0,0,0,0,6688
1,6,0,0,0,0,0
2,3,0,0,0,0,0
43,112,6,2,1,1,0
11,17,15,14,34,37,38
0,0,0,0,0,0,12969
10,28,9,50,67,133,20
17,11,14,14,28,47,30
39,100,11,43,109,57,6489
0,0,4,4,9,15,0
5,2,7,2,0,0,0
3,4,2,0,0,2,1
30,40,5,9,38,11,14994
0,1,2,5,6,0,0
34,65,23,43,86,77,3671
13,17,19,11,15,28,3
19,14,19,56,145,182,44
0,0,0,0,0,0,432
2,11,7,3,14,28,33
4,5,3,19,48,12,2024
26,36,39,218,239,238,80
4,0,20,2,3,15,0
11,3,0,2,10,15,0
0,0,0,0,0,0,722
0,0,0,0,0,0,3322
15,23,18,39,33,29,8
0,0,0,0,1,2,9071
33,128,19,91,237,99,27078
29,18,11,10,22,74,0
1,14,2,8,48,31,42640
0,21,1,5,18,1,12822
35,31,47,121,175,197,108
49,113,34,61,102,109,6115
19,67,10,40,63,40,1378
0,0,0,0,0,0,1406
0,0,0,0,0,0,7837
0,0,0,0,0,0,6160
138,140,129,260,296,431,999
0,0,0,0,0,0,4084
0,0,0,0,0,0,22028
0,0,0,0,0,0,3333
0,0,0,0,0,0,1861
0,0,0,6,4,2,0
0,0,0,0,0,0,8991
16,38,37,61,66,134,143
9,23,2,5,6,21,0
0,0,0,1,0,0,3944
0,0,0,0,0,0,368
19,52,14,65,136,117,13875
0,0,0,0,0,0,791
0,7,7,40,27,32,2
7,16,6,47,24,33,205
0,0,1,0,0,1,0
8,11,5,39,84,23,287
27,73,19,83,133,154,2384
0,0,0,0,0,0,1343
68,109,29,23,27,56,834
14,15,0,0,0,0,0
24,34,8,9,40,30,61
15,15,1,20,25,19,7724
18,45,15,31,84,28,3514
32,100,27,89,154,203,27722
53,73,43,107,128,206,616
15,30,24,104,104,128,3
2,0,1,0,4,13,0
7,11,11,72,83,134,223
2,4,1,0,0,0,2568
23,11,25,59,59,68,195
12,21,33,49,196,247,14
31,29,30,36,45,57,24
6,12,4,6,15,18,5297
55,91,22,74,144,100,4752
11,13,27,91,70,122,124
0,2,0,0,0,0,0
0,0,7,18,48,124,0
11,17,2,0,0,0,0
37,41,51,71,113,197,1105
55,133,14,80,233,81,22219
11,14,11,65,157,109,1874
27,29,30,31,47,47,3450
0,0,0,0,0,0,324
0,0,0,0,0,0,866
1,2,6,25,15,13,6
0,0,0,0,0,0,12000
3,2,3,12,6,26,0
27,33,15,40,107,59,59
19,46,21,85,144,158,370
58,140,36,97,219,126,4404
0,0,0,0,0,0,2864
0,0,0,0,0,0,143
0,0,0,0,0,0,5109
0,0,0,0,0,0,8806
36,15,20,21,96,97,2
8,23,9,11,48,56,13723
3,11,1,0,0,0,0
1,9,0,0,1,0,0
0,0,0,0,0,0,484
27,21,18,35,58,91,30
15,14,17,30,60,101,72
10,0,3,5,8,0,0
126,193,83,133,352,289,6598
8,15,6,38,74,41,500
6,3,6,24,36,43,0
40,34,22,83,37,106,4
4,20,0,0,0,0,1198
0,0,0,0,0,0,8236
6,20,3,31,91,31,142
62,63,49,126,97,137,98
4,0,0,2,19,13,3618
9,26,18,57,111,81,22
10,33,2,6,33,17,74
19,16,7,42,18,96,0
0,0,0,0,0,0,2015
3,31,1,0,6,1,8279
36,51,38,103,103,175,254
101,150,60,97,202,164,4119
45,37,0,0,1,0,0
51,109,64,131,211,183,836
3,14,4,2,17,7,4097
0,0,0,0,0,0,4381
55,68,42,87,149,238,242
0,0,6,10,6,12,0
0,2,0,0,5,3,14881
0,0,0,0,0,0,2942
9,20,3,45,112,44,78
8,15,4,9,34,38,2544
55,124,5,18,34,31,13624
0,0,0,0,0,1,21051
26,28,21,53,74,129,28
6,14,4,31,25,11,30
0,0,0,0,0,0,7995
0,0,0,0,0,0,101
39,146,0,0,0,0,0
60,62,135,328,535,1162,222
57,129,23,31,107,48,6939
17,10,5,35,42,121,12074
0,0,0,0,0,0,10482
0,0,0,0,0,0,8441
8,29,6,2,1,0,0
5,6,0,0,1,0,0
36,55,11,22,25,63,12
1,1,1,7,37,1,5207
3,20,2,11,17,3,5856
3,15,2,1,0,8,556
16,14,27,28,89,39,6
1,2,0,1,1,0,1110
0,0,0,10,2,6,0
16,18,18,62,91,152,1
19,24,17,29,77,80,8696
30,45,33,58,86,111,48
1,2,0,0,0,0,0
0,0,0,0,0,0,895
32,30,16,51,77,65,5627
25,51,13,36,59,65,1193
0,14,0,3,8,5,424
24,28,30,38,66,30,10852
28,16,4,7,4,10,0
0,0,0,0,0,0,1428
25,23,12,14,98,95,0
60,52,68,71,97,157,160
2,0,3,1,1,4,0
0,0,0,0,0,0,191
3,2,0,5,13,3,2172
35,39,16,52,146,105,736
10,11,5,7,29,17,10
0,0,0,0,0,0,2334
26,11,18,21,19,53,1
2,9,0,9,19,7,0
53,78,12,42,145,82,40824
71,87,56,76,136,186,240
1,3,1,2,5,7,0
25,74,12,20,19,35,78
10,9,2,14,10,58,2415
2,0,3,1,3,3,3018
0,0,0,0,0,0,798
13,18,17,17,26,46,642
1,1,4,19,41,13,2964
0,0,0,0,0,0,2004
14,19,21,61,27,79,331
63,114,25,95,170,141,10583
25,37,12,65,87,101,805
0,0,0,0,0,0,5306
9,25,5,29,65,37,114
0,0,0,0,0,0,1602
0,0,0,0,0,0,2195
0,0,0,0,0,0,4871
1,6,1,6,6,3,3549
57,99,18,42,120,68,17029
18,45,14,28,55,61,3678
78,70,92,162,151,299,606
0,0,0,0,2,0,1257
0,0,0,0,0,0,19805
10,45,34,1,19,12,0
8,7,11,3,1,14,0
9,11,7,24,24,37,27
96,161,67,118,325,236,4423
0,0,0,0,0,0,1476
197,265,17,0,18,14,0
11,7,12,45,52,73,1700
5,0,0,0,0,0,0
0,0,0,0,0,0,36649
22,18,21,69,43,58,53
75,118,67,124,193,201,7285
42,56,22,54,54,38,253
1,0,0,0,2,1,223
0,15,2,2,16,1,1004
19,20,11,18,23,34,157
5,24,16,35,101,58,11853
0,0,0,0,0,0,39302
17,10,8,42,28,21,288
2,0,1,1,2,14,0
0,0,0,0,0,0,218
35,18,39,45,97,127,197
12,7,1,2,7,9,0
28,7,4,0,0,2,0
0,0,0,1,2,0,6425
0,0,0,0,0,0,6491
28,63,5,1,2,6,11
0,0,0,3,0,1,1174
1,0,0,2,9,1,7
5,11,5,20,44,28,107
0,0,0,0,0,0,4523
4,1,0,3,14,2,725
18,38,2,0,1,1,23
0,0,0,0,0,0,7364
69,77,78,114,102,215,214
15,28,24,48,61,26,23434
0,0,1,8,10,2,2428
7,33,5,5,15,3,576
43,38,18,62,63,130,572
0,0,0,0,0,0,13267
0,0,0,4,0,0,0
9,18,12,22,43,36,155
89,68,71,139,167,358,25
16,9,31,38,19,104,12
6,3,3,3,2,2,0
6,21,4,23,72,47,10513
0,0,0,0,0,0,5508
1,8,2,4,13,4,15979
3,10,3,2,16,12,1080
4,0,6,26,12,7,21
15,16,3,21,27,17,0
4,4,2,5,12,12,286
1,2,13,10,18,39,0
5,11,16,23,34,67,392
46,36,32,148,275,322,3532
2,0,0,5,16,6,1117
9,26,13,14,21,44,4793
0,0,0,4,5,16,0
0,0,0,0,0,0,6326
6,8,5,40,42,47,0
2,1,0,0,0,0,5749
25,55,24,48,119,100,341
0,0,0,0,0,0,17622
81,88,72,129,162,209,479
8,9,9,37,108,34,19211
33,92,24,34,100,47,5483
11,7,14,25,30,70,14
0,5,0,0,0,0,0
0,0,0,0,0,0,4847
16,6,0,0,0,0,0
0,0,0,0,0,0,669
1,1,2,8,3,7,496
0,0,0,4,18,3,6069
1,0,11,20,37,86,0
0,0,0,0,0,0,3820
15,38,19,57,111,68,20201
0,0,0,0,0,0,13988
5,1,9,5,9,4,0
